Ayah Title,Tafseer_no,chapter_number,Ayahid,Ayah_number,content_ar,sura name,meaning,sura images,ayah_image,content_tr
,14,7,1121,167,وَإِذْ تَأَذَّنَ رَبُّكَ لَيَبْعَثَنَّ عَلَيْهِمْ إِلَىٰ يَوْمِ الْقِيَامَةِ مَن يَسُومُهُمْ سُوءَ الْعَذَابِ ۗ إِنَّ رَبَّكَ لَسَرِيعُ الْعِقَابِ ۖ وَإِنَّهُ لَغَفُورٌ رَّحِيمٌ,Al-Araf--  الأعراف,The heights,public://sura_images/7.png,public://quran_images/7_167.png,"Rabbin, kıyamet gününe kadar, kendilerine azabın en kötüsünü yapacak kimseleri üzerlerine göndereceğini bildirmişti. Senin Rabbin cezayı vermede çok süratli davranır; ama çok affedici, çok merhametlidir de."
,14,7,1122,168,وَقَطَّعْنَاهُمْ فِي الْأَرْضِ أُمَمًا ۖ مِّنْهُمُ الصَّالِحُونَ وَمِنْهُمْ دُونَ ذَٰلِكَ ۖ وَبَلَوْنَاهُم بِالْحَسَنَاتِ وَالسَّيِّئَاتِ لَعَلَّهُمْ يَرْجِعُونَ,Al-Araf--  الأعراف,The heights,public://sura_images/7.png,public://quran_images/7_168.png,Ve onları yeryüzünde birçok ümmetlere böldük. İçlerinde barışsever iyiler vardı ama böyle olmayan aşağılıklar da vardı. Belki dönerler ümidiyle onları güzeliklerle de kötülüklerle de imtihana çektik.
,14,7,1123,169,فَخَلَفَ مِن بَعْدِهِمْ خَلْفٌ وَرِثُوا الْكِتَابَ يَأْخُذُونَ عَرَضَ هَٰذَا الْأَدْنَىٰ وَيَقُولُونَ سَيُغْفَرُ لَنَا وَإِن يَأْتِهِمْ عَرَضٌ مِّثْلُهُ يَأْخُذُوهُ ۚ أَلَمْ يُؤْخَذْ عَلَيْهِم مِّيثَاقُ الْكِتَابِ أَن لَّا يَقُولُوا عَلَى اللَّهِ إِلَّا الْحَقَّ وَدَرَسُوا مَا فِيهِ ۗ وَالدَّارُ الْآخِرَةُ خَيْرٌ لِّلَّذِينَ يَتَّقُونَ ۗ أَفَلَا تَعْقِلُونَ,Al-Araf--  الأعراف,The heights,public://sura_images/7.png,public://quran_images/7_169.png,"Arkalarından, yerlerini alan halefler geldi. Bunlar, kitaba vâris olmuşlardı. Şu basit dünyanın geçici menfaatini esas alıyorlar ve şöyle diyorlardı: ""Biz zaten bağışlanacağız!"" Kendilerine, bir menfaat daha gelse onu da alıyorlardı. Bunlardan, Allah hakkında, gerçek dışında bir şey söymemelerine ilişkin kitap mîsakı alınmamış mıydı? O kitabın içindekileri okuyup incelemediler mi? Âhiret yurdu, takvaya sarılanlar için daha hayırlıdır. Hâlâ aklınızı işletmeyecek misiniz?"
,14,7,1124,170,وَالَّذِينَ يُمَسِّكُونَ بِالْكِتَابِ وَأَقَامُوا الصَّلَاةَ إِنَّا لَا نُضِيعُ أَجْرَ الْمُصْلِحِينَ,Al-Araf--  الأعراف,The heights,public://sura_images/7.png,public://quran_images/7_170.png,"Kitaba sarılanlar ve namazı/duayı yerine getirenlere gelince, biz, barışsever iyilerin ödülünü zayi etmeyiz."
,14,7,1125,171,۞ وَإِذْ نَتَقْنَا الْجَبَلَ فَوْقَهُمْ كَأَنَّهُ ظُلَّةٌ وَظَنُّوا أَنَّهُ وَاقِعٌ بِهِمْ خُذُوا مَا آتَيْنَاكُم بِقُوَّةٍ وَاذْكُرُوا مَا فِيهِ لَعَلَّكُمْ تَتَّقُونَ,Al-Araf--  الأعراف,The heights,public://sura_images/7.png,public://quran_images/7_171.png,"Bir zaman, dağı tepelerine bir gölgelik gibi çekmiştik de onu üstlerine düşüyor sanmışlardı. ""Size verdiğimizi kuvvetle tutun ve içindekini hatırınızdan çıkarmayın ki korunabilesiniz."""
,14,7,1126,172,وَإِذْ أَخَذَ رَبُّكَ مِن بَنِي آدَمَ مِن ظُهُورِهِمْ ذُرِّيَّتَهُمْ وَأَشْهَدَهُمْ عَلَىٰ أَنفُسِهِمْ أَلَسْتُ بِرَبِّكُمْ ۖ قَالُوا بَلَىٰ ۛ شَهِدْنَا ۛ أَن تَقُولُوا يَوْمَ الْقِيَامَةِ إِنَّا كُنَّا عَنْ هَٰذَا غَافِلِينَ,Al-Araf--  الأعراف,The heights,public://sura_images/7.png,public://quran_images/7_172.png,"Hani, Rabbin, âdemoğullarından, bellerinden zürriyetlerini alıp onları öz benliklerine şahit tutarak sormuştu: ""Rabbiniz değil miyim?"" Onlar: ""Rabbimizsin, buna tanıklık ederiz."" demişlerdi. Kıyamet günü, ""Biz bundan habersizdik"" demeyesiniz."
,14,7,1127,173,أَوْ تَقُولُوا إِنَّمَا أَشْرَكَ آبَاؤُنَا مِن قَبْلُ وَكُنَّا ذُرِّيَّةً مِّن بَعْدِهِمْ ۖ أَفَتُهْلِكُنَا بِمَا فَعَلَ الْمُبْطِلُونَ,Al-Araf--  الأعراف,The heights,public://sura_images/7.png,public://quran_images/7_173.png,"Şöyle de demeyesiniz: ""Daha önce atalarımız şirke batmıştı. Biz de onların ardından gelen bir soyuz. Gerçeği çiğneyenler yüzünden bizi helâk mı edeceksin?"""
,14,7,1128,174,وَكَذَٰلِكَ نُفَصِّلُ الْآيَاتِ وَلَعَلَّهُمْ يَرْجِعُونَ,Al-Araf--  الأعراف,The heights,public://sura_images/7.png,public://quran_images/7_174.png,"Biz, ayetleri işte bu şekilde ayrıntılı kılıyoruz ki, hakka dönebilsinler."
,14,7,1129,175,وَاتْلُ عَلَيْهِمْ نَبَأَ الَّذِي آتَيْنَاهُ آيَاتِنَا فَانسَلَخَ مِنْهَا فَأَتْبَعَهُ الشَّيْطَانُ فَكَانَ مِنَ الْغَاوِينَ,Al-Araf--  الأعراف,The heights,public://sura_images/7.png,public://quran_images/7_175.png,"Onlara, şu adamın haberini de oku: Kendisine ayetlerimizi vermiştik; onlardan sıyrılıp çıktı, şeytan da onu peşine taktı; nihayet o, azgınlardan oluverdi."
,14,7,1130,176,وَلَوْ شِئْنَا لَرَفَعْنَاهُ بِهَا وَلَٰكِنَّهُ أَخْلَدَ إِلَى الْأَرْضِ وَاتَّبَعَ هَوَاهُ ۚ فَمَثَلُهُ كَمَثَلِ الْكَلْبِ إِن تَحْمِلْ عَلَيْهِ يَلْهَثْ أَوْ تَتْرُكْهُ يَلْهَث ۚ ذَّٰلِكَ مَثَلُ الْقَوْمِ الَّذِينَ كَذَّبُوا بِآيَاتِنَا ۚ فَاقْصُصِ الْقَصَصَ لَعَلَّهُمْ يَتَفَكَّرُونَ,Al-Araf--  الأعراف,The heights,public://sura_images/7.png,public://quran_images/7_176.png,"Dileseydik onu, o ayetlerle yüceltirdik. Ama o, sonsuza dek kalacakmış gibi,yerküreye bağlandı; iğreti arzularına uydu. Onun durumu şu köpeğin durumuna benzer: Üstüne varsan dilini sarkıtarak solur, kendi haline bıraksan dilini sarkıtarak solur. Ayetlerimizi yalanlayan toplumun örneği işte budur. Bu hikâyeyi anlat ki düşünüp taşınabilsinler."
,14,7,1131,177,سَاءَ مَثَلًا الْقَوْمُ الَّذِينَ كَذَّبُوا بِآيَاتِنَا وَأَنفُسَهُمْ كَانُوا يَظْلِمُونَ,Al-Araf--  الأعراف,The heights,public://sura_images/7.png,public://quran_images/7_177.png,Ayetlerimizi yalanlayan topluluğun vücut verdiği örnek ne kötüdür! Onlar öz benliklerine zulmediyorlardı.
,14,7,1132,178,مَن يَهْدِ اللَّهُ فَهُوَ الْمُهْتَدِي ۖ وَمَن يُضْلِلْ فَأُولَٰئِكَ هُمُ الْخَاسِرُونَ,Al-Araf--  الأعراف,The heights,public://sura_images/7.png,public://quran_images/7_178.png,"Allah'ın yol gösterdiği, gerçeğe varmıştır; saptırdıkları ise hüsrana batıp kalmıştır."
,14,7,1133,179,وَلَقَدْ ذَرَأْنَا لِجَهَنَّمَ كَثِيرًا مِّنَ الْجِنِّ وَالْإِنسِ ۖ لَهُمْ قُلُوبٌ لَّا يَفْقَهُونَ بِهَا وَلَهُمْ أَعْيُنٌ لَّا يُبْصِرُونَ بِهَا وَلَهُمْ آذَانٌ لَّا يَسْمَعُونَ بِهَا ۚ أُولَٰئِكَ كَالْأَنْعَامِ بَلْ هُمْ أَضَلُّ ۚ أُولَٰئِكَ هُمُ الْغَافِلُونَ,Al-Araf--  الأعراف,The heights,public://sura_images/7.png,public://quran_images/7_179.png,"Yemin olsun ki, biz, cehennem için, cinlerden ve insanlardan, birçok kişiye vücut verdik/birçoğunu döllendirip yaydık. Kalpleri var bunların, onlarla anlamazlar; gözleri var bunların, onlarla görmezler; kulakları var bunların, onlarla işitmezler. Davarlar gibidir bunlar. Belki daha da şaşkın. Gafillerin ta kendileridir bunlar."
,14,7,1134,180,وَلِلَّهِ الْأَسْمَاءُ الْحُسْنَىٰ فَادْعُوهُ بِهَا ۖ وَذَرُوا الَّذِينَ يُلْحِدُونَ فِي أَسْمَائِهِ ۚ سَيُجْزَوْنَ مَا كَانُوا يَعْمَلُونَ,Al-Araf--  الأعراف,The heights,public://sura_images/7.png,public://quran_images/7_180.png,En güzel isimler/Esmâül Hüsna Allah'ındır; O'na onlarla dua edin. O'nun isimlerinde ters bir tutum izleyenleri bırakın. Yapıp ettikleinin cezasını çekeceklerdir.
,14,7,1135,181,وَمِمَّنْ خَلَقْنَا أُمَّةٌ يَهْدُونَ بِالْحَقِّ وَبِهِ يَعْدِلُونَ,Al-Araf--  الأعراف,The heights,public://sura_images/7.png,public://quran_images/7_181.png,"Bizim yarattıklarımızdan bir topluluk vardır ki, hak ile kılavuzlar ve yalnız onunla adalet sunarlar."
,14,7,1136,182,وَالَّذِينَ كَذَّبُوا بِآيَاتِنَا سَنَسْتَدْرِجُهُم مِّنْ حَيْثُ لَا يَعْلَمُونَ,Al-Araf--  الأعراف,The heights,public://sura_images/7.png,public://quran_images/7_182.png,"Ayetlerimizi yalanlayanları, hiç bilemeyecekleri bir yerden ağır ağır çöküşe götüreceğiz."
,14,7,1137,183,وَأُمْلِي لَهُمْ ۚ إِنَّ كَيْدِي مَتِينٌ,Al-Araf--  الأعراف,The heights,public://sura_images/7.png,public://quran_images/7_183.png,Süre tanıyorum onlara. Çünkü benim tuzağım pek yamandır.
,14,7,1138,184,أَوَلَمْ يَتَفَكَّرُوا ۗ مَا بِصَاحِبِهِم مِّن جِنَّةٍ ۚ إِنْ هُوَ إِلَّا نَذِيرٌ مُّبِينٌ,Al-Araf--  الأعراف,The heights,public://sura_images/7.png,public://quran_images/7_184.png,"Düşünmediler mi ki, o arkadaşlarında cinnetten eser yok. Apaçık bir uyarıcıdan başkası değildir o."
,14,7,1139,185,أَوَلَمْ يَنظُرُوا فِي مَلَكُوتِ السَّمَاوَاتِ وَالْأَرْضِ وَمَا خَلَقَ اللَّهُ مِن شَيْءٍ وَأَنْ عَسَىٰ أَن يَكُونَ قَدِ اقْتَرَبَ أَجَلُهُمْ ۖ فَبِأَيِّ حَدِيثٍ بَعْدَهُ يُؤْمِنُونَ,Al-Araf--  الأعراف,The heights,public://sura_images/7.png,public://quran_images/7_185.png,"Göklerin ve yerin melekûtuna, Allah'ın yarattığı herhangi bir şeye bakmadılar mı; ecellerinin gerçekten yaklaşmış olabileceğini düşünmediler mi? Peki, bu Kur'an'dan sonra hangi hadise/söze iman ediyorlar?"
,14,7,1140,186,مَن يُضْلِلِ اللَّهُ فَلَا هَادِيَ لَهُ ۚ وَيَذَرُهُمْ فِي طُغْيَانِهِمْ يَعْمَهُونَ,Al-Araf--  الأعراف,The heights,public://sura_images/7.png,public://quran_images/7_186.png,"Allah'ın şaşırttığına kimse kılavuzluk edemez. O bırakır onları ki, kudurganlıkları içinde bocalayıp dursunlar."
,14,7,1141,187,يَسْأَلُونَكَ عَنِ السَّاعَةِ أَيَّانَ مُرْسَاهَا ۖ قُلْ إِنَّمَا عِلْمُهَا عِندَ رَبِّي ۖ لَا يُجَلِّيهَا لِوَقْتِهَا إِلَّا هُوَ ۚ ثَقُلَتْ فِي السَّمَاوَاتِ وَالْأَرْضِ ۚ لَا تَأْتِيكُمْ إِلَّا بَغْتَةً ۗ يَسْأَلُونَكَ كَأَنَّكَ حَفِيٌّ عَنْهَا ۖ قُلْ إِنَّمَا عِلْمُهَا عِندَ اللَّهِ وَلَٰكِنَّ أَكْثَرَ النَّاسِ لَا يَعْلَمُونَ,Al-Araf--  الأعراف,The heights,public://sura_images/7.png,public://quran_images/7_187.png,"Ne zaman gelip çatacak diye kıyamet saatini soruyorlar sana. De ki: ""Ona ilişkin bilgi Rabbim katındadır. Onu, vakti geldiğinde belirginleştirecek olan yalnız O'dur. Göklere de yere de ağır gelmiştir o. O, size ansızın gelecektir, başka değil."" Sen onu iyice biliyormuşsun gibi sana soruyorlar. De ki: ""O'na ilişkin bilgi Allah katındadır, fakat insanların çokları bilmiyorlar."""
,14,7,1142,188,قُل لَّا أَمْلِكُ لِنَفْسِي نَفْعًا وَلَا ضَرًّا إِلَّا مَا شَاءَ اللَّهُ ۚ وَلَوْ كُنتُ أَعْلَمُ الْغَيْبَ لَاسْتَكْثَرْتُ مِنَ الْخَيْرِ وَمَا مَسَّنِيَ السُّوءُ ۚ إِنْ أَنَا إِلَّا نَذِيرٌ وَبَشِيرٌ لِّقَوْمٍ يُؤْمِنُونَ,Al-Araf--  الأعراف,The heights,public://sura_images/7.png,public://quran_images/7_188.png,"De ki: ""Ben kendi nefsime, Allah'ın dilediğinden başka ne bir yarar sağlayabilirim ne de bir zarar verebilirim. Eğer gaybı biliyor olsaydım iyilik ve güzelliği elbette çoğaltırdım. Bana kötülük dokunmamıştır bile. Ben, inanan bir topluluk için bir uyarıcı ve müjdeciden başkası değilim."""
,14,7,1143,189,۞ هُوَ الَّذِي خَلَقَكُم مِّن نَّفْسٍ وَاحِدَةٍ وَجَعَلَ مِنْهَا زَوْجَهَا لِيَسْكُنَ إِلَيْهَا ۖ فَلَمَّا تَغَشَّاهَا حَمَلَتْ حَمْلًا خَفِيفًا فَمَرَّتْ بِهِ ۖ فَلَمَّا أَثْقَلَت دَّعَوَا اللَّهَ رَبَّهُمَا لَئِنْ آتَيْتَنَا صَالِحًا لَّنَكُونَنَّ مِنَ الشَّاكِرِينَ,Al-Araf--  الأعراف,The heights,public://sura_images/7.png,public://quran_images/7_189.png,"O, odur ki, sizi bir tek canlıdan yarattı, eşini de ondan vücuda getirdi ki, gönlü buna ısınsın. Eşini sarıp kucaklayınca o, hafif bir yük yüklendi de bir süre onu gezdirdi. Ağırlaştığında ikisi birden Rablerine şöyle dua ettiler: ""Bize iyi huylu, yakışıklı bir çocuk verirsen yemin ederiz, şükredenlerden olacağız."""
,14,7,1144,190,فَلَمَّا آتَاهُمَا صَالِحًا جَعَلَا لَهُ شُرَكَاءَ فِيمَا آتَاهُمَا ۚ فَتَعَالَى اللَّهُ عَمَّا يُشْرِكُونَ,Al-Araf--  الأعراف,The heights,public://sura_images/7.png,public://quran_images/7_190.png,"Allah onlara iyi huylu, barışçıl bir çocuk verince, kendilerine verdiği nimette ikisi birden Allah'a ortak koşmaya başladılar. Allah onların ortak koştuğu şeylerden arınmıştır."
,14,7,1145,191,أَيُشْرِكُونَ مَا لَا يَخْلُقُ شَيْئًا وَهُمْ يُخْلَقُونَ,Al-Araf--  الأعراف,The heights,public://sura_images/7.png,public://quran_images/7_191.png,"Hiçbir şey yaratmayan, bizzat kendileri yaratılmış olan şeyleri/kişileri mi ortak koşuyorlar?"
,14,7,1146,192,وَلَا يَسْتَطِيعُونَ لَهُمْ نَصْرًا وَلَا أَنفُسَهُمْ يَنصُرُونَ,Al-Araf--  الأعراف,The heights,public://sura_images/7.png,public://quran_images/7_192.png,"Onlar, ne bunlara bir yardım sağlayabilirler ne de kendi benliklerine yardımcı olabilirler."
,14,7,1147,193,وَإِن تَدْعُوهُمْ إِلَى الْهُدَىٰ لَا يَتَّبِعُوكُمْ ۚ سَوَاءٌ عَلَيْكُمْ أَدَعَوْتُمُوهُمْ أَمْ أَنتُمْ صَامِتُونَ,Al-Araf--  الأعراف,The heights,public://sura_images/7.png,public://quran_images/7_193.png,"Onları, iyiye ve güzele çağırsanız sizi izlemezler. Ha onlara dua etmişsiniz ha sus-pus oturmuşsunuz; sizin için aynıdır."
,14,7,1148,194,إِنَّ الَّذِينَ تَدْعُونَ مِن دُونِ اللَّهِ عِبَادٌ أَمْثَالُكُمْ ۖ فَادْعُوهُمْ فَلْيَسْتَجِيبُوا لَكُمْ إِن كُنتُمْ صَادِقِينَ,Al-Araf--  الأعراف,The heights,public://sura_images/7.png,public://quran_images/7_194.png,"Allah dışındaki yakardıklarınız sizin gibi kullardır. Eğer iddianızda haklıysanız, hadi çağırın onları da size cevap versinler."
,14,7,1149,195,أَلَهُمْ أَرْجُلٌ يَمْشُونَ بِهَا ۖ أَمْ لَهُمْ أَيْدٍ يَبْطِشُونَ بِهَا ۖ أَمْ لَهُمْ أَعْيُنٌ يُبْصِرُونَ بِهَا ۖ أَمْ لَهُمْ آذَانٌ يَسْمَعُونَ بِهَا ۗ قُلِ ادْعُوا شُرَكَاءَكُمْ ثُمَّ كِيدُونِ فَلَا تُنظِرُونِ,Al-Araf--  الأعراف,The heights,public://sura_images/7.png,public://quran_images/7_195.png,"Ayakları mı var onların ki, onlarla yürüsünler; ellerimi mi var onların ki onlarla tutsunlar; gözleri mi var onların ki, onlarla görsünler; kulaklarımı var onların ki, onlarla işitsinler!? De ki: ""Ortaklarınızı çağırıp bana tuzak kurun. Hadi, göz açtırmayın bana!"""
