Ayah Title,Tafseer_no,chapter_number,Ayahid,Ayah_number,content_ar,sura name,meaning,sura images,ayah_image,content_tg
,15,89,6015,22,وَجَاءَ رَبُّكَ وَالْمَلَكُ صَفًّا صَفًّا,Al-Fajr—الفجر,The Dawn,public://sura_images/89.png,public://quran_images/89_22.png,ва амри Парвардигори ту фаро расад ва фариштагон саф дар саф шаванд
,15,89,6016,23,وَجِيءَ يَوْمَئِذٍ بِجَهَنَّمَ ۚ يَوْمَئِذٍ يَتَذَكَّرُ الْإِنسَانُ وَأَنَّىٰ لَهُ الذِّكْرَىٰ,Al-Fajr—الفجر,The Dawn,public://sura_images/89.png,public://quran_images/89_23.png,"ва дар он рӯз ҷаҳаннамро ҳозир оранд, одамӣ панд гирад. Ва чӣ ҷои панд гирифтан бошад?"
,15,89,6017,24,يَقُولُ يَا لَيْتَنِي قَدَّمْتُ لِحَيَاتِي,Al-Fajr—الفجر,The Dawn,public://sura_images/89.png,public://quran_images/89_24.png,Мегӯяд: «Эй кош ки барои ҳаёти ҷовидонаи худ пешопеш чизе мефиристодам».
,15,89,6018,25,فَيَوْمَئِذٍ لَّا يُعَذِّبُ عَذَابَهُ أَحَدٌ,Al-Fajr—الفجر,The Dawn,public://sura_images/89.png,public://quran_images/89_25.png,Дар он рӯз касе чун азоби ӯ азоб накунад
,15,89,6019,26,وَلَا يُوثِقُ وَثَاقَهُ أَحَدٌ,Al-Fajr—الفجر,The Dawn,public://sura_images/89.png,public://quran_images/89_26.png,ва монанди занҷири ӯ ба занҷир накашад.
,15,89,6020,27,يَا أَيَّتُهَا النَّفْسُ الْمُطْمَئِنَّةُ,Al-Fajr—الفجر,The Dawn,public://sura_images/89.png,public://quran_images/89_27.png,"Эй рӯҳи оромишёфта,"
,15,89,6021,28,ارْجِعِي إِلَىٰ رَبِّكِ رَاضِيَةً مَّرْضِيَّةً,Al-Fajr—الفجر,The Dawn,public://sura_images/89.png,public://quran_images/89_28.png,хушнуду писандида ба сӯи Парвардигорат бозгард
,15,89,6022,29,فَادْخُلِي فِي عِبَادِي,Al-Fajr—الفجر,The Dawn,public://sura_images/89.png,public://quran_images/89_29.png,ва дар зумраи бандагони Ман дохил шав
,15,89,6023,30,وَادْخُلِي جَنَّتِي,Al-Fajr—الفجر,The Dawn,public://sura_images/89.png,public://quran_images/89_30.png,ва ба биҳишти Ман дарой!
,15,90,6024,1,بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ لَا أُقْسِمُ بِهَٰذَا الْبَلَدِ,Al-Balad—البلد,The City,public://sura_images/90.png,public://quran_images/90_1.png,Қасам ба ин шаҳр! (Макка)
,15,90,6025,2,وَأَنتَ حِلٌّ بِهَٰذَا الْبَلَدِ,Al-Balad—البلد,The City,public://sura_images/90.png,public://quran_images/90_2.png,Ва ту дар ин шаҳр ҳалол хоҳӣ шуд.
,15,90,6026,3,وَوَالِدٍ وَمَا وَلَدَ,Al-Balad—البلد,The City,public://sura_images/90.png,public://quran_images/90_3.png,"Ва қасам ба падару фарзандони ӯ,"
,15,90,6027,4,لَقَدْ خَلَقْنَا الْإِنسَانَ فِي كَبَدٍ,Al-Balad—البلد,The City,public://sura_images/90.png,public://quran_images/90_4.png,"ки одамиро, дар ранҷу меҳнат биёфаридаем."
,15,90,6028,5,أَيَحْسَبُ أَن لَّن يَقْدِرَ عَلَيْهِ أَحَدٌ,Al-Balad—البلد,The City,public://sura_images/90.png,public://quran_images/90_5.png,"Оё мепиндорад, ки кас бар ӯ қодир нагардад?"
,15,90,6029,6,يَقُولُ أَهْلَكْتُ مَالًا لُّبَدًا,Al-Balad—البلد,The City,public://sura_images/90.png,public://quran_images/90_6.png,Мегӯяд: «Моле фаровонро харҷ кардам!»
,15,90,6030,7,أَيَحْسَبُ أَن لَّمْ يَرَهُ أَحَدٌ,Al-Balad—البلد,The City,public://sura_images/90.png,public://quran_images/90_7.png,"Оё мепиндорад, ки касе ӯро надидааст?"
,15,90,6031,8,أَلَمْ نَجْعَل لَّهُ عَيْنَيْنِ,Al-Balad—البلد,The City,public://sura_images/90.png,public://quran_images/90_8.png,Оё барои ӯ ду чашм наёфаридаем?
,15,90,6032,9,وَلِسَانًا وَشَفَتَيْنِ,Al-Balad—البلد,The City,public://sura_images/90.png,public://quran_images/90_9.png,Ва як забону ду лаб?
,15,90,6033,10,وَهَدَيْنَاهُ النَّجْدَيْنِ,Al-Balad—البلد,The City,public://sura_images/90.png,public://quran_images/90_10.png,Ва ду роҳ ба ӯ далолат накардем?
,15,90,6034,11,فَلَا اقْتَحَمَ الْعَقَبَةَ,Al-Balad—البلد,The City,public://sura_images/90.png,public://quran_images/90_11.png,Ва ӯ дар он гузаргоҳи сахт қадам наниҳод.
,15,90,6035,12,وَمَا أَدْرَاكَ مَا الْعَقَبَةُ,Al-Balad—البلد,The City,public://sura_images/90.png,public://quran_images/90_12.png,"Ва ту чӣ донӣ, ки гузаргоҳи сахт чист?"
,15,90,6036,13,فَكُّ رَقَبَةٍ,Al-Balad—البلد,The City,public://sura_images/90.png,public://quran_images/90_13.png,"Озод кардани банда аст,"
,15,90,6037,14,أَوْ إِطْعَامٌ فِي يَوْمٍ ذِي مَسْغَبَةٍ,Al-Balad—البلد,The City,public://sura_images/90.png,public://quran_images/90_14.png,"ё таъом додан дар рӯзи қаҳтӣ,"
,15,90,6038,15,يَتِيمًا ذَا مَقْرَبَةٍ,Al-Balad—البلد,The City,public://sura_images/90.png,public://quran_images/90_15.png,"хоса ба ятиме, ки хешованд бошад,"
,15,90,6039,16,أَوْ مِسْكِينًا ذَا مَتْرَبَةٍ,Al-Balad—البلد,The City,public://sura_images/90.png,public://quran_images/90_16.png,ё ба мискине хокнишин (мӯҳтоҷ).
,15,90,6040,17,ثُمَّ كَانَ مِنَ الَّذِينَ آمَنُوا وَتَوَاصَوْا بِالصَّبْرِ وَتَوَاصَوْا بِالْمَرْحَمَةِ,Al-Balad—البلد,The City,public://sura_images/90.png,public://quran_images/90_17.png,"Баъд, аз он аз касоне бошад, ки имон овардаанд ва якдигарро ба сабр васият кардаанду ба шафқат."
,15,90,6041,18,أُولَٰئِكَ أَصْحَابُ الْمَيْمَنَةِ,Al-Balad—البلد,The City,public://sura_images/90.png,public://quran_images/90_18.png,Инҳо аҳли саъодатанд.
,15,90,6042,19,وَالَّذِينَ كَفَرُوا بِآيَاتِنَا هُمْ أَصْحَابُ الْمَشْأَمَةِ,Al-Balad—البلد,The City,public://sura_images/90.png,public://quran_images/90_19.png,"Ва касоне, ки ба оёти Мо кофиранд, аҳли шақоватанд (бадбахтиянд)."
,15,90,6043,20,عَلَيْهِمْ نَارٌ مُّؤْصَدَةٌ,Al-Balad—البلد,The City,public://sura_images/90.png,public://quran_images/90_20.png,"Насиби онҳост оташе, ки аз ҳар сӯ сараш пӯшидааст."
,15,91,6044,1,بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ وَالشَّمْسِ وَضُحَاهَا,Ash-Shams—الشمس,The Sun,public://sura_images/91.png,public://quran_images/91_1.png,Савганд ба офтоб ва равшаниаш ба ҳангоми чошт
,15,91,6045,2,وَالْقَمَرِ إِذَا تَلَاهَا,Ash-Shams—الشمس,The Sun,public://sura_images/91.png,public://quran_images/91_2.png,ва савганд ба моҳ чун аз паи он барояд
,15,91,6046,3,وَالنَّهَارِ إِذَا جَلَّاهَا,Ash-Shams—الشمس,The Sun,public://sura_images/91.png,public://quran_images/91_3.png,"ва савганд, ба рӯз, чун дунёро равшан кунад"
,15,91,6047,4,وَاللَّيْلِ إِذَا يَغْشَاهَا,Ash-Shams—الشمس,The Sun,public://sura_images/91.png,public://quran_images/91_4.png,"ва савганд ба шаб, чун рӯзро бипушад"
,15,91,6048,5,وَالسَّمَاءِ وَمَا بَنَاهَا,Ash-Shams—الشمس,The Sun,public://sura_images/91.png,public://quran_images/91_5.png,ва савганд ба осмону он ки онро бино карда
,15,91,6049,6,وَالْأَرْضِ وَمَا طَحَاهَا,Ash-Shams—الشمس,The Sun,public://sura_images/91.png,public://quran_images/91_6.png,ва савганд ба замину он ки онро бигустурда
,15,91,6050,7,وَنَفْسٍ وَمَا سَوَّاهَا,Ash-Shams—الشمس,The Sun,public://sura_images/91.png,public://quran_images/91_7.png,"ва савганд, ба нафсу он ки некӯяш биёфарида,"
,15,91,6051,8,فَأَلْهَمَهَا فُجُورَهَا وَتَقْوَاهَا,Ash-Shams—الشمس,The Sun,public://sura_images/91.png,public://quran_images/91_8.png,"сипас бадиҳову парҳезгориҳояшро ба ӯ илҳом карда,"
,15,91,6052,9,قَدْ أَفْلَحَ مَن زَكَّاهَا,Ash-Shams—الشمس,The Sun,public://sura_images/91.png,public://quran_images/91_9.png,"ки ҳар ки дар покии нафс кӯшид, наҷот ёфт"
,15,91,6053,10,وَقَدْ خَابَ مَن دَسَّاهَا,Ash-Shams—الشمس,The Sun,public://sura_images/91.png,public://quran_images/91_10.png,"ва ҳар кӣ дар палидиаш кӯшид, зиён кард."
,15,91,6054,11,كَذَّبَتْ ثَمُودُ بِطَغْوَاهَا,Ash-Shams—الشمس,The Sun,public://sura_images/91.png,public://quran_images/91_11.png,Қавми Самуд аз рӯи саркашӣ дурӯғ бароварданд.
,15,91,6055,12,إِذِ انبَعَثَ أَشْقَاهَا,Ash-Shams—الشمس,The Sun,public://sura_images/91.png,public://quran_images/91_12.png,Он гоҳ ки бадбахттаринашон бархост.
,15,91,6056,13,فَقَالَ لَهُمْ رَسُولُ اللَّهِ نَاقَةَ اللَّهِ وَسُقْيَاهَا,Ash-Shams—الشمس,The Sun,public://sura_images/91.png,public://quran_images/91_13.png,"Паёмбари Худо ба онҳо гуфт, ки модашутури Худрро бо навбати оби ӯро бигузоред!"
,15,91,6057,14,فَكَذَّبُوهُ فَعَقَرُوهَا فَدَمْدَمَ عَلَيْهِمْ رَبُّهُم بِذَنبِهِمْ فَسَوَّاهَا,Ash-Shams—الشمس,The Sun,public://sura_images/91.png,public://quran_images/91_14.png,Ӯро дурӯғ бароварданд ва шутурро куштанд. Пас Парвардигорашои ба сабаби гуноҳашод бар сарашон азоб овард ва бо хок яксон сохт.
,15,91,6058,15,وَلَا يَخَافُ عُقْبَاهَا,Ash-Shams—الشمس,The Sun,public://sura_images/91.png,public://quran_images/91_15.png,Ва Ӯ аз оқибати он наметарсад.
,15,92,6059,1,بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ وَاللَّيْلِ إِذَا يَغْشَىٰ,Al-Lail—الليل,The night,public://sura_images/92.png,public://quran_images/92_1.png,"Савганд ба шаб, он гоҳ ки чаҳонро бо торикиаш бипӯшад"
,15,92,6060,2,وَالنَّهَارِ إِذَا تَجَلَّىٰ,Al-Lail—الليل,The night,public://sura_images/92.png,public://quran_images/92_2.png,"ва савганд ба рӯз, он гоҳ ки ошкор шавад"
,15,92,6061,3,وَمَا خَلَقَ الذَّكَرَ وَالْأُنثَىٰ,Al-Lail—الليل,The night,public://sura_images/92.png,public://quran_images/92_3.png,"ва савганд, ба он ки нару модаро биёфарид,"
,15,92,6062,4,إِنَّ سَعْيَكُمْ لَشَتَّىٰ,Al-Lail—الليل,The night,public://sura_images/92.png,public://quran_images/92_4.png,ки ҳосили кӯшишҳои шумо гуногун аст.
,15,92,6063,5,فَأَمَّا مَنْ أَعْطَىٰ وَاتَّقَىٰ,Al-Lail—الليل,The night,public://sura_images/92.png,public://quran_images/92_5.png,"Аммо касе, ки бахшоишу парҳезгорӣ кард"
,15,92,6064,6,وَصَدَّقَ بِالْحُسْنَىٰ,Al-Lail—الليل,The night,public://sura_images/92.png,public://quran_images/92_6.png,"ва он беҳтаринро тасдиқ кард (калимаи тайибаро),"
,15,92,6065,7,فَسَنُيَسِّرُهُ لِلْيُسْرَىٰ,Al-Lail—الليل,The night,public://sura_images/92.png,public://quran_images/92_7.png,пас барои биҳишт омодааш мекунем.
,15,92,6066,8,وَأَمَّا مَن بَخِلَ وَاسْتَغْنَىٰ,Al-Lail—الليل,The night,public://sura_images/92.png,public://quran_images/92_8.png,Аммо он кас кӣ бахиливу беэҳтиёҷӣ кард.
,15,92,6067,9,وَكَذَّبَ بِالْحُسْنَىٰ,Al-Lail—الليل,The night,public://sura_images/92.png,public://quran_images/92_9.png,"ва он беҳтаринро такзиб кард (дурӯғ баровард),"
,15,92,6068,10,فَسَنُيَسِّرُهُ لِلْعُسْرَىٰ,Al-Lail—الليل,The night,public://sura_images/92.png,public://quran_images/92_10.png,ӯро барои дӯзах омода месозем.
,15,92,6069,11,وَمَا يُغْنِي عَنْهُ مَالُهُ إِذَا تَرَدَّىٰ,Al-Lail—الليل,The night,public://sura_images/92.png,public://quran_images/92_11.png,"Ва чун ҳалокаш даррасад, дороияш ба ҳолаш фоида набахшад."
,15,92,6070,12,إِنَّ عَلَيْنَا لَلْهُدَىٰ,Al-Lail—الليل,The night,public://sura_images/92.png,public://quran_images/92_12.png,"Ва он чӣ бар Мост, роҳнамоист."
,15,92,6071,13,وَإِنَّ لَنَا لَلْآخِرَةَ وَالْأُولَىٰ,Al-Lail—الليل,The night,public://sura_images/92.png,public://quran_images/92_13.png,Ва аз они Мост он ҷаҳону ин чаҳон.
,15,92,6072,14,فَأَنذَرْتُكُمْ نَارًا تَلَظَّىٰ,Al-Lail—الليل,The night,public://sura_images/92.png,public://quran_images/92_14.png,"Пас шуморо аз оташе, ки забона мезанад, метарсонам,"
