Ayah Title,Tafseer_no,chapter_number,Ayahid,Ayah_number,content_ar,sura name,meaning,sura images,ayah_image,content_az
,26,4,591,98,إِلَّا الْمُسْتَضْعَفِينَ مِنَ الرِّجَالِ وَالنِّسَاءِ وَالْوِلْدَانِ لَا يَسْتَطِيعُونَ حِيلَةً وَلَا يَهْتَدُونَ سَبِيلًا,An-Nisa--  النساء,The Women,public://sura_images/4.png,public://quran_images/4_98.png,"Yalnız hicrət etməyə yol və çarə tapmağa qadir olmayan aciz kişi, qadın və uşaqlar müstəsnadır."
,26,4,592,99,فَأُولَٰئِكَ عَسَى اللَّهُ أَن يَعْفُوَ عَنْهُمْ ۚ وَكَانَ اللَّهُ عَفُوًّا غَفُورًا,An-Nisa--  النساء,The Women,public://sura_images/4.png,public://quran_images/4_99.png,"Ola bilsin ki, Allah onları əfv etsin. Allah əfv edəndir, bağışlayandır!"
,26,4,593,100,۞ وَمَن يُهَاجِرْ فِي سَبِيلِ اللَّهِ يَجِدْ فِي الْأَرْضِ مُرَاغَمًا كَثِيرًا وَسَعَةً ۚ وَمَن يَخْرُجْ مِن بَيْتِهِ مُهَاجِرًا إِلَى اللَّهِ وَرَسُولِهِ ثُمَّ يُدْرِكْهُ الْمَوْتُ فَقَدْ وَقَعَ أَجْرُهُ عَلَى اللَّهِ ۗ وَكَانَ اللَّهُ غَفُورًا رَّحِيمًا,An-Nisa--  النساء,The Women,public://sura_images/4.png,public://quran_images/4_100.png,"Allah yolunda hicrət edən şəxs yer üzündə çoxlu sığınacaq və genişlik (bolluq) tapar. Kim evindən çıxıb Allaha və onun Peyğəmbərinə tərəf hicrət etsə, sonra isə (mənzil başına çatmadan) ölüm onu haqlasa, həmin şəxsin mükafatını Allah Özü verər! Allah bağışlayandır, rəhm edəndir!"
,26,4,594,101,وَإِذَا ضَرَبْتُمْ فِي الْأَرْضِ فَلَيْسَ عَلَيْكُمْ جُنَاحٌ أَن تَقْصُرُوا مِنَ الصَّلَاةِ إِنْ خِفْتُمْ أَن يَفْتِنَكُمُ الَّذِينَ كَفَرُوا ۚ إِنَّ الْكَافِرِينَ كَانُوا لَكُمْ عَدُوًّا مُّبِينًا,An-Nisa--  النساء,The Women,public://sura_images/4.png,public://quran_images/4_101.png,"Səfərə çıxdığınız zaman kafirlərin sizə zərər yetirəcəklərindən qorxarsınızsa, namazı qısaltmaq (dörd rək’ətli namazı iki rək’ət qılmaq) sizə günah hesab edilməz. Həqiqətən kafirlər sizinlə açıq düşməndirlər."
,26,4,595,102,وَإِذَا كُنتَ فِيهِمْ فَأَقَمْتَ لَهُمُ الصَّلَاةَ فَلْتَقُمْ طَائِفَةٌ مِّنْهُم مَّعَكَ وَلْيَأْخُذُوا أَسْلِحَتَهُمْ فَإِذَا سَجَدُوا فَلْيَكُونُوا مِن وَرَائِكُمْ وَلْتَأْتِ طَائِفَةٌ أُخْرَىٰ لَمْ يُصَلُّوا فَلْيُصَلُّوا مَعَكَ وَلْيَأْخُذُوا حِذْرَهُمْ وَأَسْلِحَتَهُمْ ۗ وَدَّ الَّذِينَ كَفَرُوا لَوْ تَغْفُلُونَ عَنْ أَسْلِحَتِكُمْ وَأَمْتِعَتِكُمْ فَيَمِيلُونَ عَلَيْكُم مَّيْلَةً وَاحِدَةً ۚ وَلَا جُنَاحَ عَلَيْكُمْ إِن كَانَ بِكُمْ أَذًى مِّن مَّطَرٍ أَوْ كُنتُم مَّرْضَىٰ أَن تَضَعُوا أَسْلِحَتَكُمْ ۖ وَخُذُوا حِذْرَكُمْ ۗ إِنَّ اللَّهَ أَعَدَّ لِلْكَافِرِينَ عَذَابًا مُّهِينًا,An-Nisa--  النساء,The Women,public://sura_images/4.png,public://quran_images/4_102.png,"(Ya Rəsulum!) Sən (əsgərlərin) içərisində olub onlara namaz qıldırdığın zaman onlardan bir dəstə sailahlarını (özlərilə) götürsünlər. (Namazlarını qılıb) səcdə edən kimi sizin arxanıza (düşmənin önünə) keçsinlər. (Və ya onlar namaz qılanda digər dəstə arxalarında olsun). Sonra (namaz qılmamış) o biri dəstə öz ehtiyat vasitələrini və silahlarını götürərək gəlib səninlə birlikdə namaz qılsın! Kafirlər istərdilər ki, sizin silahlarınızdan və mallarınızdan heç bir xəbəriniz olmayaydı və onlar da sizin üzərinizə birdəfəlik (qəfil bir hücumla) basqın edəydilər. Yağışdan əziyyət çəkdiyiniz, yaxud xəstə olduğunuz zaman silahlarınızı (namaz vaxtı) yerə qoymaq sizə günah deyildir, lakin ehtiyatınızı gözləyin! Şübhəsiz ki, Allah kafirlər üçün alçaldıcı əzab hazırlamışdır!"
,26,4,596,103,فَإِذَا قَضَيْتُمُ الصَّلَاةَ فَاذْكُرُوا اللَّهَ قِيَامًا وَقُعُودًا وَعَلَىٰ جُنُوبِكُمْ ۚ فَإِذَا اطْمَأْنَنتُمْ فَأَقِيمُوا الصَّلَاةَ ۚ إِنَّ الصَّلَاةَ كَانَتْ عَلَى الْمُؤْمِنِينَ كِتَابًا مَّوْقُوتًا,An-Nisa--  النساء,The Women,public://sura_images/4.png,public://quran_images/4_103.png,"Namazınızı qıldıqdan sonra ayaq üstə olanda da, uzananda da Allahı zikr edin, arxayınlığa çixdıqda isə, namazı (öz qaydasınca) qılın! Çünki namaz mö’minlərə bəlli vaxtlarda fərz (vacib) edilmişdir."
,26,4,597,104,وَلَا تَهِنُوا فِي ابْتِغَاءِ الْقَوْمِ ۖ إِن تَكُونُوا تَأْلَمُونَ فَإِنَّهُمْ يَأْلَمُونَ كَمَا تَأْلَمُونَ ۖ وَتَرْجُونَ مِنَ اللَّهِ مَا لَا يَرْجُونَ ۗ وَكَانَ اللَّهُ عَلِيمًا حَكِيمًا,An-Nisa--  النساء,The Women,public://sura_images/4.png,public://quran_images/4_104.png,"(Kafir) qövmü tə’qib etməkdə (ey müsəlmanlar!) zəiflik göstərməyin! Əgər siz (yaralarınızdan və səfərin çətinliklərindən) əziyyət çəkirsinizsə, onlar da sizin kimi əziyyət çəkirlər. Halbuki siz onların ummadıqlarını Allahdan umursunuz. Allah (hər şeyi) biləndir, hikmət sahibidir!"
,26,4,598,105,إِنَّا أَنزَلْنَا إِلَيْكَ الْكِتَابَ بِالْحَقِّ لِتَحْكُمَ بَيْنَ النَّاسِ بِمَا أَرَاكَ اللَّهُ ۚ وَلَا تَكُن لِّلْخَائِنِينَ خَصِيمًا,An-Nisa--  النساء,The Women,public://sura_images/4.png,public://quran_images/4_105.png,"(Ya Rəsulum!) Həqiqətən, Biz sənə Qur’anı haqq olaraq nazil etdik ki, Allahın sənə göstərdiyi (öyrətdiyi, bildirdiyi) ilə insanlar arasında hökm edəsən. Xainləri müdafiə edən (onların xeyrinə mübahisə aparan) olma!"
,26,4,599,106,وَاسْتَغْفِرِ اللَّهَ ۖ إِنَّ اللَّهَ كَانَ غَفُورًا رَّحِيمًا,An-Nisa--  النساء,The Women,public://sura_images/4.png,public://quran_images/4_106.png,"Allahdan bağışlanmaq dilə! Əlbəttə, Allah bağışlayandır, rəhm edəndir!"
,26,4,600,107,وَلَا تُجَادِلْ عَنِ الَّذِينَ يَخْتَانُونَ أَنفُسَهُمْ ۚ إِنَّ اللَّهَ لَا يُحِبُّ مَن كَانَ خَوَّانًا أَثِيمًا,An-Nisa--  النساء,The Women,public://sura_images/4.png,public://quran_images/4_107.png,"Özlərilə (bir-birinə) xəyanət edən şəxslərdən ötrü mübahisə etmə! Şübhəsiz ki, Allah günaha batmış xaini sevməz!"
,26,4,601,108,يَسْتَخْفُونَ مِنَ النَّاسِ وَلَا يَسْتَخْفُونَ مِنَ اللَّهِ وَهُوَ مَعَهُمْ إِذْ يُبَيِّتُونَ مَا لَا يَرْضَىٰ مِنَ الْقَوْلِ ۚ وَكَانَ اللَّهُ بِمَا يَعْمَلُونَ مُحِيطًا,An-Nisa--  النساء,The Women,public://sura_images/4.png,public://quran_images/4_108.png,"Onlar (xəyanətlərini) insanlardan gizlətsələr də, Allahdan gizlədə bilməzlər. Onlar (Allaha) xoş getməyən sözləri ürəklərində tutduqda belə, yenə O onların yanındadır (Allah onları bilir). Allah onların nələr etdiyini biləndir."
,26,4,602,109,هَا أَنتُمْ هَٰؤُلَاءِ جَادَلْتُمْ عَنْهُمْ فِي الْحَيَاةِ الدُّنْيَا فَمَن يُجَادِلُ اللَّهَ عَنْهُمْ يَوْمَ الْقِيَامَةِ أَم مَّن يَكُونُ عَلَيْهِمْ وَكِيلًا,An-Nisa--  النساء,The Women,public://sura_images/4.png,public://quran_images/4_109.png,"(Ey xainləri müdafiə edənlər!) Budur, siz dünyada onlardan ötru (onların xeyrinə) mübahisə etdiniz, bəs qiyamət günü kim onlardan ötrü Allahla mübahisə edəcəkdir? Yaxud onlara kim vəkil olacaqdır?"
,26,4,603,110,وَمَن يَعْمَلْ سُوءًا أَوْ يَظْلِمْ نَفْسَهُ ثُمَّ يَسْتَغْفِرِ اللَّهَ يَجِدِ اللَّهَ غَفُورًا رَّحِيمًا,An-Nisa--  النساء,The Women,public://sura_images/4.png,public://quran_images/4_110.png,"Hər kəs pis iş gördükdən və ya özünə zülm etdikdən sonra Allahdan bağışlanmağını dilərsə, Allahın bağışlayan, mərhəmətli olduğunu görər."
,26,4,604,111,وَمَن يَكْسِبْ إِثْمًا فَإِنَّمَا يَكْسِبُهُ عَلَىٰ نَفْسِهِ ۚ وَكَانَ اللَّهُ عَلِيمًا حَكِيمًا,An-Nisa--  النساء,The Women,public://sura_images/4.png,public://quran_images/4_111.png,"Hər kəs bir günah qazanarsa, mütləq o günahı özünün zərərinə qazanmış olar. Allah hər şeyi biləndir, hikmət sahibidir!"
,26,4,605,112,وَمَن يَكْسِبْ خَطِيئَةً أَوْ إِثْمًا ثُمَّ يَرْمِ بِهِ بَرِيئًا فَقَدِ احْتَمَلَ بُهْتَانًا وَإِثْمًا مُّبِينًا,An-Nisa--  النساء,The Women,public://sura_images/4.png,public://quran_images/4_112.png,"Hər kəs bir xəta və ya günah edib onu günahsız bir adamın boynuna atarsa, şübhəsiz ki, öz boynuna böhtan və açıq-aşkar günah götürmüş olar (günah üstündən günah qazanar)."
,26,4,606,113,وَلَوْلَا فَضْلُ اللَّهِ عَلَيْكَ وَرَحْمَتُهُ لَهَمَّت طَّائِفَةٌ مِّنْهُمْ أَن يُضِلُّوكَ وَمَا يُضِلُّونَ إِلَّا أَنفُسَهُمْ ۖ وَمَا يَضُرُّونَكَ مِن شَيْءٍ ۚ وَأَنزَلَ اللَّهُ عَلَيْكَ الْكِتَابَ وَالْحِكْمَةَ وَعَلَّمَكَ مَا لَمْ تَكُن تَعْلَمُ ۚ وَكَانَ فَضْلُ اللَّهِ عَلَيْكَ عَظِيمًا,An-Nisa--  النساء,The Women,public://sura_images/4.png,public://quran_images/4_113.png,"(Ya Rəsulum!) Əgər sənə Allahın lütfü (mərhəməti) olmasa idi, əlbəttə, onların bir dəstəsi səni düz yoldan azdırmaq niyyətində olacaqdı. Halbuki onlar özlərindən qeyrisini azdıra bilməz və sənə də heç bir zərər verə bilməzlər. Çünki Allah sənə Qur’anı və hikməti nazil edərək bilmədiklərini öyrətdi. Allahın sənə lütfü böyükdür!"
,26,4,607,114,۞ لَّا خَيْرَ فِي كَثِيرٍ مِّن نَّجْوَاهُمْ إِلَّا مَنْ أَمَرَ بِصَدَقَةٍ أَوْ مَعْرُوفٍ أَوْ إِصْلَاحٍ بَيْنَ النَّاسِ ۚ وَمَن يَفْعَلْ ذَٰلِكَ ابْتِغَاءَ مَرْضَاتِ اللَّهِ فَسَوْفَ نُؤْتِيهِ أَجْرًا عَظِيمًا,An-Nisa--  النساء,The Women,public://sura_images/4.png,public://quran_images/4_114.png,"Onların gizli söhbətlərinin çoxunda xeyir yoxdur. Xeyir ancaq sədəqə verməyi, yaxud yaxşılıq etməyi və ya insanlar arasında sülh yaratmağı əmr edən kimsənin söhbətindədir. Allahın razılığını qazanmaq üçün belə işlər görən kimsəyə (axirətdə) böyük mükafat verəcəyik!"
,26,4,608,115,وَمَن يُشَاقِقِ الرَّسُولَ مِن بَعْدِ مَا تَبَيَّنَ لَهُ الْهُدَىٰ وَيَتَّبِعْ غَيْرَ سَبِيلِ الْمُؤْمِنِينَ نُوَلِّهِ مَا تَوَلَّىٰ وَنُصْلِهِ جَهَنَّمَ ۖ وَسَاءَتْ مَصِيرًا,An-Nisa--  النساء,The Women,public://sura_images/4.png,public://quran_images/4_115.png,"Hər kəs özünə doğru yol aşkar olandan sonra Peyğəmbərdən üz döndərib mö’minlərdən qeyrisinin yoluna uyarsa, onun istədiyi (özünün yönəldiyi) yola yönəldər və Cəhənnəmə varid edərik. Ora necə də pis yerdir."
,26,4,609,116,إِنَّ اللَّهَ لَا يَغْفِرُ أَن يُشْرَكَ بِهِ وَيَغْفِرُ مَا دُونَ ذَٰلِكَ لِمَن يَشَاءُ ۚ وَمَن يُشْرِكْ بِاللَّهِ فَقَدْ ضَلَّ ضَلَالًا بَعِيدًا,An-Nisa--  النساء,The Women,public://sura_images/4.png,public://quran_images/4_116.png,"Allah Ona şərik qoşmağı əsla bağışlamaz. Bundan başqa olan günahları isə dilədiyi kimsə üçün bağışlar. Allaha şərik qoşan şəxs, şübhəsiz ki, (haqq yoldan) çox azmışdır."
,26,4,610,117,إِن يَدْعُونَ مِن دُونِهِ إِلَّا إِنَاثًا وَإِن يَدْعُونَ إِلَّا شَيْطَانًا مَّرِيدًا,An-Nisa--  النساء,The Women,public://sura_images/4.png,public://quran_images/4_117.png,"(Məkkə müşrikləri) Allahı qoyub yalnız qadın bütlərə (Lata, Mənata, Uzzəyə, Nailəyə) tapınır və yalnız asi (inadkar) Şeytana ibadət edirlər."
,26,4,611,118,لَّعَنَهُ اللَّهُ ۘ وَقَالَ لَأَتَّخِذَنَّ مِنْ عِبَادِكَ نَصِيبًا مَّفْرُوضًا,An-Nisa--  النساء,The Women,public://sura_images/4.png,public://quran_images/4_118.png,"Allah ona (Şeytana) lə’nət etdi (rəhmətindən kənar edib dərgahından qovdu). O isə dedi: “Əlbəttə, mən Sənin bəndələrindən müəyyən bir qismini ələ alacağam”."
,26,4,612,119,وَلَأُضِلَّنَّهُمْ وَلَأُمَنِّيَنَّهُمْ وَلَآمُرَنَّهُمْ فَلَيُبَتِّكُنَّ آذَانَ الْأَنْعَامِ وَلَآمُرَنَّهُمْ فَلَيُغَيِّرُنَّ خَلْقَ اللَّهِ ۚ وَمَن يَتَّخِذِ الشَّيْطَانَ وَلِيًّا مِّن دُونِ اللَّهِ فَقَدْ خَسِرَ خُسْرَانًا مُّبِينًا,An-Nisa--  النساء,The Women,public://sura_images/4.png,public://quran_images/4_119.png,"Onları hökmən (doğru yoldan) sapdıracaq, (puç) xülyalara salacaq, heyvanlarının qulaqlarını kəsməyi və Allahın yaratdıqlarını dəyişdirməyi əmr edəcəyəm! Allahı atıb Şeytanı özünə dost tutun şəxs, əlbəttə, açıq-aşkar ziyana uğramışdır."
,26,4,613,120,يَعِدُهُمْ وَيُمَنِّيهِمْ ۖ وَمَا يَعِدُهُمُ الشَّيْطَانُ إِلَّا غُرُورًا,An-Nisa--  النساء,The Women,public://sura_images/4.png,public://quran_images/4_120.png,"(Şeytan) onlara (müşriklərə) və’dlər verir, ürəklərində arzular oyadır. Lakin Şeytan onlara yalnız yalan və’dlər verir."
,26,4,614,121,أُولَٰئِكَ مَأْوَاهُمْ جَهَنَّمُ وَلَا يَجِدُونَ عَنْهَا مَحِيصًا,An-Nisa--  النساء,The Women,public://sura_images/4.png,public://quran_images/4_121.png,Onların (Şeytana uyanların) yeri Cəhənnəmdir. Və oradan xilas olmağa çarə tapmazlar.
,26,4,615,122,وَالَّذِينَ آمَنُوا وَعَمِلُوا الصَّالِحَاتِ سَنُدْخِلُهُمْ جَنَّاتٍ تَجْرِي مِن تَحْتِهَا الْأَنْهَارُ خَالِدِينَ فِيهَا أَبَدًا ۖ وَعْدَ اللَّهِ حَقًّا ۚ وَمَنْ أَصْدَقُ مِنَ اللَّهِ قِيلًا,An-Nisa--  النساء,The Women,public://sura_images/4.png,public://quran_images/4_122.png,"İman gətirib yaxşı işlər görənləri isə, Biz (ağacları) altından çaylar axan cənnətlərə daxil edəcəyik. Allahın haqq olan və’di üzrə, onlar orada əbədi qalacaqlar. Allahdan daha doğru danışan kimdir?!"
,26,4,616,123,لَّيْسَ بِأَمَانِيِّكُمْ وَلَا أَمَانِيِّ أَهْلِ الْكِتَابِ ۗ مَن يَعْمَلْ سُوءًا يُجْزَ بِهِ وَلَا يَجِدْ لَهُ مِن دُونِ اللَّهِ وَلِيًّا وَلَا نَصِيرًا,An-Nisa--  النساء,The Women,public://sura_images/4.png,public://quran_images/4_123.png,"Bu, (Cənnətə daxil olmaq) nə sizin, nə də kitab əhlinin arzusu ilə deyildir. Pislik edən şəxs, onun cəzasını görəcək və o, Allahdan başqa özünə nə bir dost, nə də bir imdada yetən tapacaqdır!"
,26,4,617,124,وَمَن يَعْمَلْ مِنَ الصَّالِحَاتِ مِن ذَكَرٍ أَوْ أُنثَىٰ وَهُوَ مُؤْمِنٌ فَأُولَٰئِكَ يَدْخُلُونَ الْجَنَّةَ وَلَا يُظْلَمُونَ نَقِيرًا,An-Nisa--  النساء,The Women,public://sura_images/4.png,public://quran_images/4_124.png,"Mö’min olmaqla bərabər, yaxşı işlər görən kişilər və qadınlar Cənnətə daxil olarlar. Onlara xurma çərdəyi qədər haqsızlıq edilməz!"
