Ayah Title,Tafseer_no,chapter_number,Ayahid,Ayah_number,content_ar,sura name,meaning,sura images,ayah_image,content_nl
,6,21,2591,108,قُلْ إِنَّمَا يُوحَىٰ إِلَيَّ أَنَّمَا إِلَٰهُكُمْ إِلَٰهٌ وَاحِدٌ ۖ فَهَلْ أَنتُم مُّسْلِمُونَ,Al-Anbiya—الأنبياء,The Prophets,public://sura_images/21.png,public://quran_images/21_108.png,"Zeg: Mij is niets geopenbaard, dan dat uw God een eenig God is: zult gij u dus aan hem onderwerpen?"
,6,21,2592,109,فَإِن تَوَلَّوْا فَقُلْ آذَنتُكُمْ عَلَىٰ سَوَاءٍ ۖ وَإِنْ أَدْرِي أَقَرِيبٌ أَم بَعِيدٌ مَّا تُوعَدُونَ,Al-Anbiya—الأنبياء,The Prophets,public://sura_images/21.png,public://quran_images/21_109.png,"Maar indien zij aan de belijdenis van Gods eenheid den rug toewenden, zeg dan: Ik verklaar u allen gelijkelijk den oorlog; maar ik weet niet of datgene waarmede gij bedreigd wordt, nabij of verwijderd is."
,6,21,2593,110,إِنَّهُ يَعْلَمُ الْجَهْرَ مِنَ الْقَوْلِ وَيَعْلَمُ مَا تَكْتُمُونَ,Al-Anbiya—الأنبياء,The Prophets,public://sura_images/21.png,public://quran_images/21_110.png,"Waarlijk, God kent het gesprek dat in het openbaar wordt gevoerd, en hij kent ook wat gij in het geheim zegt."
,6,21,2594,111,وَإِنْ أَدْرِي لَعَلَّهُ فِتْنَةٌ لَّكُمْ وَمَتَاعٌ إِلَىٰ حِينٍ,Al-Anbiya—الأنبياء,The Prophets,public://sura_images/21.png,public://quran_images/21_111.png,"Ik weet het niet, maar misschien is het uitstel dat u verleend werd eene proef voor u, opdat gij een voorspoed van deze wereld voor eenigen tijd zoudt mogen genieten."
,6,21,2595,112,قَالَ رَبِّ احْكُم بِالْحَقِّ ۗ وَرَبُّنَا الرَّحْمَٰنُ الْمُسْتَعَانُ عَلَىٰ مَا تَصِفُونَ,Al-Anbiya—الأنبياء,The Prophets,public://sura_images/21.png,public://quran_images/21_112.png,"Zeg: O Heer! oordeel tusschen mij en mijne tegenstanders met waarheid. Onze Heer is de Barmhartige, wiens hulp moet ingeroepen worden tegen de lasteringen en de leugens welke gij uitspreekt."
,6,22,2596,1,بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ يَا أَيُّهَا النَّاسُ اتَّقُوا رَبَّكُمْ ۚ إِنَّ زَلْزَلَةَ السَّاعَةِ شَيْءٌ عَظِيمٌ,Al-Hajj—الحج,The Pilgrimage,public://sura_images/22.png,public://quran_images/22_1.png,"O menschen! vreest uwen Heer. Waarlijk, de schok van het laatste uur zal een vreeselijke zaak wezen."
,6,22,2597,2,يَوْمَ تَرَوْنَهَا تَذْهَلُ كُلُّ مُرْضِعَةٍ عَمَّا أَرْضَعَتْ وَتَضَعُ كُلُّ ذَاتِ حَمْلٍ حَمْلَهَا وَتَرَى النَّاسَ سُكَارَىٰ وَمَا هُم بِسُكَارَىٰ وَلَٰكِنَّ عَذَابَ اللَّهِ شَدِيدٌ,Al-Hajj—الحج,The Pilgrimage,public://sura_images/22.png,public://quran_images/22_2.png,"Op den dag, waarop gij het zult zien, zal iedere vrouw die zog geeft, het kind vergeten dat zoogt, en iedere zwangere vrouw zal haren last wegwerpen, en gij zult de mannen schijnbaar dronken zien, maar zij zullen niet wezenlijk beschonken wezen; doch de straf van God zal streng zijn."
,6,22,2598,3,وَمِنَ النَّاسِ مَن يُجَادِلُ فِي اللَّهِ بِغَيْرِ عِلْمٍ وَيَتَّبِعُ كُلَّ شَيْطَانٍ مَّرِيدٍ,Al-Hajj—الحج,The Pilgrimage,public://sura_images/22.png,public://quran_images/22_3.png,"Er is een man die, zonder kennis, twist nopens God, en iederen oproerigen duivel volgt."
,6,22,2599,4,كُتِبَ عَلَيْهِ أَنَّهُ مَن تَوَلَّاهُ فَأَنَّهُ يُضِلُّهُ وَيَهْدِيهِ إِلَىٰ عَذَابِ السَّعِيرِ,Al-Hajj—الحج,The Pilgrimage,public://sura_images/22.png,public://quran_images/22_4.png,"Omtrent hem is geschreven, dat al wie hem tot beschermer zal kiezen, zekerlijk door hem verleid en door hem in de marteling der hel gevoerd zal worden."
,6,22,2600,5,يَا أَيُّهَا النَّاسُ إِن كُنتُمْ فِي رَيْبٍ مِّنَ الْبَعْثِ فَإِنَّا خَلَقْنَاكُم مِّن تُرَابٍ ثُمَّ مِن نُّطْفَةٍ ثُمَّ مِنْ عَلَقَةٍ ثُمَّ مِن مُّضْغَةٍ مُّخَلَّقَةٍ وَغَيْرِ مُخَلَّقَةٍ لِّنُبَيِّنَ لَكُمْ ۚ وَنُقِرُّ فِي الْأَرْحَامِ مَا نَشَاءُ إِلَىٰ أَجَلٍ مُّسَمًّى ثُمَّ نُخْرِجُكُمْ طِفْلًا ثُمَّ لِتَبْلُغُوا أَشُدَّكُمْ ۖ وَمِنكُم مَّن يُتَوَفَّىٰ وَمِنكُم مَّن يُرَدُّ إِلَىٰ أَرْذَلِ الْعُمُرِ لِكَيْلَا يَعْلَمَ مِن بَعْدِ عِلْمٍ شَيْئًا ۚ وَتَرَى الْأَرْضَ هَامِدَةً فَإِذَا أَنزَلْنَا عَلَيْهَا الْمَاءَ اهْتَزَّتْ وَرَبَتْ وَأَنبَتَتْ مِن كُلِّ زَوْجٍ بَهِيجٍ,Al-Hajj—الحج,The Pilgrimage,public://sura_images/22.png,public://quran_images/22_5.png,"O menschen! indien gij in twijfel verkeert nopens de opstanding, neemt dan in overweging, dat wij u het eerst schiepen uit stof der aarde, daarna van zaad, daarna van een weinig gestold bloed, daarna van een stuk vleesch, voor een gedeelte volkomen en voor een gedeelte onvolkomen gevormd, ten einde onze macht duidelijk voor u te maken; en wij deden wat wij verkozen in den schoot blijven, tot den bepaalden tijd der verlossing. Daarna brachten wij u, als kinderen voort; vervolgens veroorloofden wij u, uwen ouderdom van volle kracht te bereiken; de een uwer sterft in zijne jeugd en een ander uwer is uitgesteld tot een hoogen ouderdom, zoo dat hij alles vergeet wat hij wist. Gij zaagt de aarde somtijds opgedroogd en onvruchtbaar; maar indien wij den regen daarop nederzenden, wordt zij in beweging gebracht en zwelt op, en brengt alle soorten van weelderige planten voort."
,6,22,2601,6,ذَٰلِكَ بِأَنَّ اللَّهَ هُوَ الْحَقُّ وَأَنَّهُ يُحْيِي الْمَوْتَىٰ وَأَنَّهُ عَلَىٰ كُلِّ شَيْءٍ قَدِيرٌ,Al-Hajj—الحج,The Pilgrimage,public://sura_images/22.png,public://quran_images/22_6.png,"Dit toont, dat God de waardheid is; dat hij de dooden ten leven opwekt en dat hij almachtig is."
,6,22,2602,7,وَأَنَّ السَّاعَةَ آتِيَةٌ لَّا رَيْبَ فِيهَا وَأَنَّ اللَّهَ يَبْعَثُ مَن فِي الْقُبُورِ,Al-Hajj—الحج,The Pilgrimage,public://sura_images/22.png,public://quran_images/22_7.png,"Dat het uur des oordeels zekerlijk zal komen, daaraan is geen twijfel en dat God hen zal opwekken die zich in de graven bevinden."
,6,22,2603,8,وَمِنَ النَّاسِ مَن يُجَادِلُ فِي اللَّهِ بِغَيْرِ عِلْمٍ وَلَا هُدًى وَلَا كِتَابٍ مُّنِيرٍ,Al-Hajj—الحج,The Pilgrimage,public://sura_images/22.png,public://quran_images/22_8.png,"Er is een man die nopens God twist, zonder een boek dat hem verlicht."
,6,22,2604,9,ثَانِيَ عِطْفِهِ لِيُضِلَّ عَن سَبِيلِ اللَّهِ ۖ لَهُ فِي الدُّنْيَا خِزْيٌ ۖ وَنُذِيقُهُ يَوْمَ الْقِيَامَةِ عَذَابَ الْحَرِيقِ,Al-Hajj—الحج,The Pilgrimage,public://sura_images/22.png,public://quran_images/22_9.png,"Hij wendt zich trotsch af, ten einde de menschen van Gods weg af te leiden. Schande zal hem in deze wereld wachten; en op den dag der opstanding zullen wij hem de marteling der verbranding doen ondergaan."
,6,22,2605,10,ذَٰلِكَ بِمَا قَدَّمَتْ يَدَاكَ وَأَنَّ اللَّهَ لَيْسَ بِظَلَّامٍ لِّلْعَبِيدِ,Al-Hajj—الحج,The Pilgrimage,public://sura_images/22.png,public://quran_images/22_10.png,Dan zal tot hem gezegd worden: Dit ondergaat hij om hetgeen uwe handen vroeger bedreven; want God is niet onrechtvaardig nopens den mensch.
,6,22,2606,11,وَمِنَ النَّاسِ مَن يَعْبُدُ اللَّهَ عَلَىٰ حَرْفٍ ۖ فَإِنْ أَصَابَهُ خَيْرٌ اطْمَأَنَّ بِهِ ۖ وَإِنْ أَصَابَتْهُ فِتْنَةٌ انقَلَبَ عَلَىٰ وَجْهِهِ خَسِرَ الدُّنْيَا وَالْآخِرَةَ ۚ ذَٰلِكَ هُوَ الْخُسْرَانُ الْمُبِينُ,Al-Hajj—الحج,The Pilgrimage,public://sura_images/22.png,public://quran_images/22_11.png,"Er zijn sommige menschen die God op eene wankelende wijze dienen, staande als bij de grens van den waren godsdienst. Indien aan een van hen goed wedervaart, is hij voldaan, maar indien hem eenige beproeving overkomt, wendt hij zich af, met verlies in deze en in de volgende wereld. Dit is een duidelijk verderf."
,6,22,2607,12,يَدْعُو مِن دُونِ اللَّهِ مَا لَا يَضُرُّهُ وَمَا لَا يَنفَعُهُ ۚ ذَٰلِكَ هُوَ الضَّلَالُ الْبَعِيدُ,Al-Hajj—الحج,The Pilgrimage,public://sura_images/22.png,public://quran_images/22_12.png,"Hij zal dus naast God aanroepen, wat hem deren noch bevoordeelen kan. Dit is eene dwaling die van de waarheid verwijdert."
,6,22,2608,13,يَدْعُو لَمَن ضَرُّهُ أَقْرَبُ مِن نَّفْعِهِ ۚ لَبِئْسَ الْمَوْلَىٰ وَلَبِئْسَ الْعَشِيرُ,Al-Hajj—الحج,The Pilgrimage,public://sura_images/22.png,public://quran_images/22_13.png,"Hij zal dengeen aanroepen, die hem veeleer verderfelijk dan voordeelig is. Dit is zeker een ellendige beschermer, en een ellendige makker."
,6,22,2609,14,إِنَّ اللَّهَ يُدْخِلُ الَّذِينَ آمَنُوا وَعَمِلُوا الصَّالِحَاتِ جَنَّاتٍ تَجْرِي مِن تَحْتِهَا الْأَنْهَارُ ۚ إِنَّ اللَّهَ يَفْعَلُ مَا يُرِيدُ,Al-Hajj—الحج,The Pilgrimage,public://sura_images/22.png,public://quran_images/22_14.png,"Maar God zal hen die gelooven en goede werken verrichten, in tuinen leiden, waarin rivieren stroomen; want God doet wat hem behaagt."
,6,22,2610,15,مَن كَانَ يَظُنُّ أَن لَّن يَنصُرَهُ اللَّهُ فِي الدُّنْيَا وَالْآخِرَةِ فَلْيَمْدُدْ بِسَبَبٍ إِلَى السَّمَاءِ ثُمَّ لْيَقْطَعْ فَلْيَنظُرْ هَلْ يُذْهِبَنَّ كَيْدُهُ مَا يَغِيظُ,Al-Hajj—الحج,The Pilgrimage,public://sura_images/22.png,public://quran_images/22_15.png,"Laat hij, die denkt dat God zijn gezant in deze wereld en in het toekomstige leven geene hulp zal verleenen, een touw aan den hemel bevestigen en laat hem daarna een eind aan zijn leven maken, en hij zal zien, of zijne kunstgrepen datgene de uitwerking kunnen benemen, welke hem toornig maakt."
,6,22,2611,16,وَكَذَٰلِكَ أَنزَلْنَاهُ آيَاتٍ بَيِّنَاتٍ وَأَنَّ اللَّهَ يَهْدِي مَن يُرِيدُ,Al-Hajj—الحج,The Pilgrimage,public://sura_images/22.png,public://quran_images/22_16.png,"Zoo zonden wij den Koran neder, zijnde duidelijke teekens; want God leidt wie hem behaagt."
,6,22,2612,17,إِنَّ الَّذِينَ آمَنُوا وَالَّذِينَ هَادُوا وَالصَّابِئِينَ وَالنَّصَارَىٰ وَالْمَجُوسَ وَالَّذِينَ أَشْرَكُوا إِنَّ اللَّهَ يَفْصِلُ بَيْنَهُمْ يَوْمَ الْقِيَامَةِ ۚ إِنَّ اللَّهَ عَلَىٰ كُلِّ شَيْءٍ شَهِيدٌ,Al-Hajj—الحج,The Pilgrimage,public://sura_images/22.png,public://quran_images/22_17.png,"Wat de ware geloovigen betreft, en de Joden, de Sabbeïsten, de Christenen, de Magiërs en de afgodendienaars, waarlijk God zal op den dag der opstanding tusschen hen richten; want God is getuige van alle dingen."
,6,22,2613,18,أَلَمْ تَرَ أَنَّ اللَّهَ يَسْجُدُ لَهُ مَن فِي السَّمَاوَاتِ وَمَن فِي الْأَرْضِ وَالشَّمْسُ وَالْقَمَرُ وَالنُّجُومُ وَالْجِبَالُ وَالشَّجَرُ وَالدَّوَابُّ وَكَثِيرٌ مِّنَ النَّاسِ ۖ وَكَثِيرٌ حَقَّ عَلَيْهِ الْعَذَابُ ۗ وَمَن يُهِنِ اللَّهُ فَمَا لَهُ مِن مُّكْرِمٍ ۚ إِنَّ اللَّهَ يَفْعَلُ مَا يَشَاءُ ۩,Al-Hajj—الحج,The Pilgrimage,public://sura_images/22.png,public://quran_images/22_18.png,"Bemerkt gij niet dat alle schepselen, zoowel in den hemel als op de aarde God aanbidden; de zon, de maan, de sterren, de bergen, de boomen, de dieren en een groot gedeelte der menschen? Maar velen hebben eene kastijding verdiend. En hij dien God verachtelijk zal hebben gemaakt, zal door niemand vereerd worden; want God doet wat hem behaagt."
,6,22,2614,19,۞ هَٰذَانِ خَصْمَانِ اخْتَصَمُوا فِي رَبِّهِمْ ۖ فَالَّذِينَ كَفَرُوا قُطِّعَتْ لَهُمْ ثِيَابٌ مِّن نَّارٍ يُصَبُّ مِن فَوْقِ رُءُوسِهِمُ الْحَمِيمُ,Al-Hajj—الحج,The Pilgrimage,public://sura_images/22.png,public://quran_images/22_19.png,"Er zijn twee tegenovergestelde partijen, die nopens hunnen Heer twisten. En zij die niet gelooven, zullen met kleederen van vuur omhangen worden, en kokend water zal op hunne hoofden gegoten worden."
,6,22,2615,20,يُصْهَرُ بِهِ مَا فِي بُطُونِهِمْ وَالْجُلُودُ,Al-Hajj—الحج,The Pilgrimage,public://sura_images/22.png,public://quran_images/22_20.png,"Hunne ingewanden en hunne huiden zullen daardoor verteerd,"
,6,22,2616,21,وَلَهُم مَّقَامِعُ مِنْ حَدِيدٍ,Al-Hajj—الحج,The Pilgrimage,public://sura_images/22.png,public://quran_images/22_21.png,Een zij zullen met ijzeren staven geslagen worden.
,6,22,2617,22,كُلَّمَا أَرَادُوا أَن يَخْرُجُوا مِنْهَا مِنْ غَمٍّ أُعِيدُوا فِيهَا وَذُوقُوا عَذَابَ الْحَرِيقِ,Al-Hajj—الحج,The Pilgrimage,public://sura_images/22.png,public://quran_images/22_22.png,"Zoo dikwijls zij, door de smart hunner martelingen, zullen trachten de hel te verlaten, zullen zij daar weder worden teruggebracht en hunne pijnigers zullen tot hen zeggen: Ondergaat de pijn der verbranding."
,6,22,2618,23,إِنَّ اللَّهَ يُدْخِلُ الَّذِينَ آمَنُوا وَعَمِلُوا الصَّالِحَاتِ جَنَّاتٍ تَجْرِي مِن تَحْتِهَا الْأَنْهَارُ يُحَلَّوْنَ فِيهَا مِنْ أَسَاوِرَ مِن ذَهَبٍ وَلُؤْلُؤًا ۖ وَلِبَاسُهُمْ فِيهَا حَرِيرٌ,Al-Hajj—الحج,The Pilgrimage,public://sura_images/22.png,public://quran_images/22_23.png,"God zal hen die gelooven en rechtvaardig handelen, in tuinen voeren, waarin rivieren stroomen; zij zullen daar versierd worden met gouden armbanden en paarlen, en hunne kleederen zullen van zijde wezen."
,6,22,2619,24,وَهُدُوا إِلَى الطَّيِّبِ مِنَ الْقَوْلِ وَهُدُوا إِلَىٰ صِرَاطِ الْحَمِيدِ,Al-Hajj—الحج,The Pilgrimage,public://sura_images/22.png,public://quran_images/22_24.png,Zij worden tot goede woorden en op een heerlijken weg geleid.
,6,22,2620,25,إِنَّ الَّذِينَ كَفَرُوا وَيَصُدُّونَ عَن سَبِيلِ اللَّهِ وَالْمَسْجِدِ الْحَرَامِ الَّذِي جَعَلْنَاهُ لِلنَّاسِ سَوَاءً الْعَاكِفُ فِيهِ وَالْبَادِ ۚ وَمَن يُرِدْ فِيهِ بِإِلْحَادٍ بِظُلْمٍ نُّذِقْهُ مِنْ عَذَابٍ أَلِيمٍ,Al-Hajj—الحج,The Pilgrimage,public://sura_images/22.png,public://quran_images/22_25.png,"Maar zij die ongeloovig zullen wezen, den weg van God versperren en de menschen verhinderen, den heiligen tempel van Mekka te bezoeken, welke wij hebben aangewezen tot eene plaats van aanbidding voor alle menschen; want zoowel de inwoners als de vreemdelingen hebben een gelijk recht dien te bezoeken. En wie trachten zal dien op goddelooze wijze te ontheiligen, hen zullen wij een gestrenge straf doen lijden."
