Ayah Title,Tafseer_no,chapter_number,Ayahid,Ayah_number,content_ar,sura name,meaning,sura images,ayah_image,content_zh
,9,12,1660,64,قَالَ هَلْ آمَنُكُمْ عَلَيْهِ إِلَّا كَمَا أَمِنتُكُمْ عَلَىٰ أَخِيهِ مِن قَبْلُ ۖ فَاللَّهُ خَيْرٌ حَافِظًا ۖ وَهُوَ أَرْحَمُ الرَّاحِمِينَ,Yusuf--  يوسف,Joseph,public://sura_images/12.png,public://quran_images/12_64.png,他说：对于他我能信任你们，正如以前对于他哥哥我信任你们一样吗？真主是最善于保护的，也是最慈爱的。
,9,12,1661,65,وَلَمَّا فَتَحُوا مَتَاعَهُمْ وَجَدُوا بِضَاعَتَهُمْ رُدَّتْ إِلَيْهِمْ ۖ قَالُوا يَا أَبَانَا مَا نَبْغِي ۖ هَٰذِهِ بِضَاعَتُنَا رُدَّتْ إِلَيْنَا ۖ وَنَمِيرُ أَهْلَنَا وَنَحْفَظُ أَخَانَا وَنَزْدَادُ كَيْلَ بَعِيرٍ ۖ ذَٰلِكَ كَيْلٌ يَسِيرٌ,Yusuf--  يوسف,Joseph,public://sura_images/12.png,public://quran_images/12_65.png,当他们打开自己的粮袋的时候，发现他们的财物已退还他们了，他们说：我们的父亲啊！我们还要求什么呢？这是我们的财物，已退还我们了，我们要为我们的眷属籴粮，要保护我们的弟弟，我们可以多籴一驮粮，那是容易获得的粮食。
,9,12,1662,66,قَالَ لَنْ أُرْسِلَهُ مَعَكُمْ حَتَّىٰ تُؤْتُونِ مَوْثِقًا مِّنَ اللَّهِ لَتَأْتُنَّنِي بِهِ إِلَّا أَن يُحَاطَ بِكُمْ ۖ فَلَمَّا آتَوْهُ مَوْثِقَهُمْ قَالَ اللَّهُ عَلَىٰ مَا نَقُولُ وَكِيلٌ,Yusuf--  يوسف,Joseph,public://sura_images/12.png,public://quran_images/12_66.png,他说：我不派他和你们一同去，直到你们指真主而和我立誓约，你们誓必带他回来见我，除非你们全遭祸患。当他们和他立誓约的时候，他说：真主是监察我们的誓约的。
,9,12,1663,67,وَقَالَ يَا بَنِيَّ لَا تَدْخُلُوا مِن بَابٍ وَاحِدٍ وَادْخُلُوا مِنْ أَبْوَابٍ مُّتَفَرِّقَةٍ ۖ وَمَا أُغْنِي عَنكُم مِّنَ اللَّهِ مِن شَيْءٍ ۖ إِنِ الْحُكْمُ إِلَّا لِلَّهِ ۖ عَلَيْهِ تَوَكَّلْتُ ۖ وَعَلَيْهِ فَلْيَتَوَكَّلِ الْمُتَوَكِّلُونَ,Yusuf--  يوسف,Joseph,public://sura_images/12.png,public://quran_images/12_67.png,他说：我的孩子们，不要从一道城门进城，应当分散开，从几道城门进去。我对于真主的（判决），毫无裨益于你们；一切判决只归真主，我只信赖他，让一切信赖者都只信赖他吧！
,9,12,1664,68,وَلَمَّا دَخَلُوا مِنْ حَيْثُ أَمَرَهُمْ أَبُوهُم مَّا كَانَ يُغْنِي عَنْهُم مِّنَ اللَّهِ مِن شَيْءٍ إِلَّا حَاجَةً فِي نَفْسِ يَعْقُوبَ قَضَاهَا ۚ وَإِنَّهُ لَذُو عِلْمٍ لِّمَا عَلَّمْنَاهُ وَلَٰكِنَّ أَكْثَرَ النَّاسِ لَا يَعْلَمُونَ,Yusuf--  يوسف,Joseph,public://sura_images/12.png,public://quran_images/12_68.png,当他们遵照他们父亲的命令而进城的时候，他对于真主的判决没有丝毫裨益，但那是叶尔孤白心中的一种希望。他已把它表白出来。他曾受我的教诲，所以他确是有知识的，但世人大半不知道。
,9,12,1665,69,وَلَمَّا دَخَلُوا عَلَىٰ يُوسُفَ آوَىٰ إِلَيْهِ أَخَاهُ ۖ قَالَ إِنِّي أَنَا أَخُوكَ فَلَا تَبْتَئِسْ بِمَا كَانُوا يَعْمَلُونَ,Yusuf--  يوسف,Joseph,public://sura_images/12.png,public://quran_images/12_69.png,当他们进去见优素福的时候，他拥抱他弟弟，他说：我确是你哥哥，你不要为他们过去的所作所为而悲伤吧。
,9,12,1666,70,فَلَمَّا جَهَّزَهُم بِجَهَازِهِمْ جَعَلَ السِّقَايَةَ فِي رَحْلِ أَخِيهِ ثُمَّ أَذَّنَ مُؤَذِّنٌ أَيَّتُهَا الْعِيرُ إِنَّكُمْ لَسَارِقُونَ,Yusuf--  يوسف,Joseph,public://sura_images/12.png,public://quran_images/12_70.png,当地以他们所需的粮食供给他们的时候，他（使人）把一只酒杯放在他弟弟的粮袋里，然后一个传唤者传唤说：队商啊！你们确是一伙小偷。
,9,12,1667,71,قَالُوا وَأَقْبَلُوا عَلَيْهِم مَّاذَا تَفْقِدُونَ,Yusuf--  يوسف,Joseph,public://sura_images/12.png,public://quran_images/12_71.png,他们转回来说：你们丢了什么？
,9,12,1668,72,قَالُوا نَفْقِدُ صُوَاعَ الْمَلِكِ وَلِمَن جَاءَ بِهِ حِمْلُ بَعِيرٍ وَأَنَا بِهِ زَعِيمٌ,Yusuf--  يوسف,Joseph,public://sura_images/12.png,public://quran_images/12_72.png,他们说：我们丢失了国王的酒杯；谁拿酒杯来还，给谁－驮粮食，我是保证人。
,9,12,1669,73,قَالُوا تَاللَّهِ لَقَدْ عَلِمْتُم مَّا جِئْنَا لِنُفْسِدَ فِي الْأَرْضِ وَمَا كُنَّا سَارِقِينَ,Yusuf--  يوسف,Joseph,public://sura_images/12.png,public://quran_images/12_73.png,他们说：指真主发誓，你们知道，我们不是到这个地方来捣乱的，我们向来不是小偷。
,9,12,1670,74,قَالُوا فَمَا جَزَاؤُهُ إِن كُنتُمْ كَاذِبِينَ,Yusuf--  يوسف,Joseph,public://sura_images/12.png,public://quran_images/12_74.png,他们说：偷窃者应受什么处分呢？如果你们是说谎的人。
,9,12,1671,75,قَالُوا جَزَاؤُهُ مَن وُجِدَ فِي رَحْلِهِ فَهُوَ جَزَاؤُهُ ۚ كَذَٰلِكَ نَجْزِي الظَّالِمِينَ,Yusuf--  يوسف,Joseph,public://sura_images/12.png,public://quran_images/12_75.png,他们说：偷窃者应受的处罚，是在谁的粮袋里搜出酒杯来，就把谁当做奴仆。我们是这样惩罚不义者的。
,9,12,1672,76,فَبَدَأَ بِأَوْعِيَتِهِمْ قَبْلَ وِعَاءِ أَخِيهِ ثُمَّ اسْتَخْرَجَهَا مِن وِعَاءِ أَخِيهِ ۚ كَذَٰلِكَ كِدْنَا لِيُوسُفَ ۖ مَا كَانَ لِيَأْخُذَ أَخَاهُ فِي دِينِ الْمَلِكِ إِلَّا أَن يَشَاءَ اللَّهُ ۚ نَرْفَعُ دَرَجَاتٍ مَّن نَّشَاءُ ۗ وَفَوْقَ كُلِّ ذِي عِلْمٍ عَلِيمٌ,Yusuf--  يوسف,Joseph,public://sura_images/12.png,public://quran_images/12_76.png,优素福在检查他弟弟的粮袋之前，先检查了他们的粮袋。随后，在他弟弟的粮袋里查出了那只酒杯。我这样为优素福定计。按照国王的法律，他不得把他弟弟当作奴仆，但真主意欲他那样做。我把我所意欲者提升若干级，每个有知识的人上面，都有一个全知者。
,9,12,1673,77,۞ قَالُوا إِن يَسْرِقْ فَقَدْ سَرَقَ أَخٌ لَّهُ مِن قَبْلُ ۚ فَأَسَرَّهَا يُوسُفُ فِي نَفْسِهِ وَلَمْ يُبْدِهَا لَهُمْ ۚ قَالَ أَنتُمْ شَرٌّ مَّكَانًا ۖ وَاللَّهُ أَعْلَمُ بِمَا تَصِفُونَ,Yusuf--  يوسف,Joseph,public://sura_images/12.png,public://quran_images/12_77.png,他们说：如果他偷窃，那末，他有一个哥哥从前就偷窃过。优素福把这句话隐藏在心中，没有对他们表示出来，他暗暗他说：你们的处境是更恶劣的。真主是知道你们所叙述的事情的。
,9,12,1674,78,قَالُوا يَا أَيُّهَا الْعَزِيزُ إِنَّ لَهُ أَبًا شَيْخًا كَبِيرًا فَخُذْ أَحَدَنَا مَكَانَهُ ۖ إِنَّا نَرَاكَ مِنَ الْمُحْسِنِينَ,Yusuf--  يوسف,Joseph,public://sura_images/12.png,public://quran_images/12_78.png,他们说：权贵啊！他的确有一位龙钟的老父；请你以我们中的一人代替他当奴仆吧。我们的确认为你是行善的。
,9,12,1675,79,قَالَ مَعَاذَ اللَّهِ أَن نَّأْخُذَ إِلَّا مَن وَجَدْنَا مَتَاعَنَا عِندَهُ إِنَّا إِذًا لَّظَالِمُونَ,Yusuf--  يوسف,Joseph,public://sura_images/12.png,public://quran_images/12_79.png,他说：愿真主保佑我们，我们只把发现其粮袋里有酒杯者当做奴仆；否则，我们必定是不义的人。
,9,12,1676,80,فَلَمَّا اسْتَيْأَسُوا مِنْهُ خَلَصُوا نَجِيًّا ۖ قَالَ كَبِيرُهُمْ أَلَمْ تَعْلَمُوا أَنَّ أَبَاكُمْ قَدْ أَخَذَ عَلَيْكُم مَّوْثِقًا مِّنَ اللَّهِ وَمِن قَبْلُ مَا فَرَّطتُمْ فِي يُوسُفَ ۖ فَلَنْ أَبْرَحَ الْأَرْضَ حَتَّىٰ يَأْذَنَ لِي أَبِي أَوْ يَحْكُمَ اللَّهُ لِي ۖ وَهُوَ خَيْرُ الْحَاكِمِينَ,Yusuf--  يوسف,Joseph,public://sura_images/12.png,public://quran_images/12_80.png,当他们对优素福绝望的时候，他们离席而密秘会议，他们的大哥说：你们的父亲曾要求你们指真主发誓，难道你们不知道吗？从前，你们曾怠慢了优素福。我绝不离开这个地方，直到父亲允许我，或真主为我而判决，他是最公正的判决者。
,9,12,1677,81,ارْجِعُوا إِلَىٰ أَبِيكُمْ فَقُولُوا يَا أَبَانَا إِنَّ ابْنَكَ سَرَقَ وَمَا شَهِدْنَا إِلَّا بِمَا عَلِمْنَا وَمَا كُنَّا لِلْغَيْبِ حَافِظِينَ,Yusuf--  يوسف,Joseph,public://sura_images/12.png,public://quran_images/12_81.png,你们回去见父亲，然后对他说：我们的父亲啊！你的儿子确已偷窃，我们只作证我们所知道的。我们不是保证幽玄的。
,9,12,1678,82,وَاسْأَلِ الْقَرْيَةَ الَّتِي كُنَّا فِيهَا وَالْعِيرَ الَّتِي أَقْبَلْنَا فِيهَا ۖ وَإِنَّا لَصَادِقُونَ,Yusuf--  يوسف,Joseph,public://sura_images/12.png,public://quran_images/12_82.png,请你问一问我们曾居住的那座市镇和与我们同行的队商吧，我们确是诚实的。
,9,12,1679,83,قَالَ بَلْ سَوَّلَتْ لَكُمْ أَنفُسُكُمْ أَمْرًا ۖ فَصَبْرٌ جَمِيلٌ ۖ عَسَى اللَّهُ أَن يَأْتِيَنِي بِهِمْ جَمِيعًا ۚ إِنَّهُ هُوَ الْعَلِيمُ الْحَكِيمُ,Yusuf--  يوسف,Joseph,public://sura_images/12.png,public://quran_images/12_83.png,他说：不然！你们的私欲怂恿了你们做这件事，我只有很好的忍耐，但愿真主把他们统统带来给我。他确是全知的，确是至睿的。
,9,12,1680,84,وَتَوَلَّىٰ عَنْهُمْ وَقَالَ يَا أَسَفَىٰ عَلَىٰ يُوسُفَ وَابْيَضَّتْ عَيْنَاهُ مِنَ الْحُزْنِ فَهُوَ كَظِيمٌ,Yusuf--  يوسف,Joseph,public://sura_images/12.png,public://quran_images/12_84.png,他不理睬他们，他说：哀哉优素福！他因悲伤而两眼发白，他是压住性子的。
,9,12,1681,85,قَالُوا تَاللَّهِ تَفْتَأُ تَذْكُرُ يُوسُفَ حَتَّىٰ تَكُونَ حَرَضًا أَوْ تَكُونَ مِنَ الْهَالِكِينَ,Yusuf--  يوسف,Joseph,public://sura_images/12.png,public://quran_images/12_85.png,他们说：指真主发誓，你将念念不忘优素福，直到你变成为憔悴的或死亡的。
,9,12,1682,86,قَالَ إِنَّمَا أَشْكُو بَثِّي وَحُزْنِي إِلَى اللَّهِ وَأَعْلَمُ مِنَ اللَّهِ مَا لَا تَعْلَمُونَ,Yusuf--  يوسف,Joseph,public://sura_images/12.png,public://quran_images/12_86.png,他说：我只向真主诉说我的忧伤，我从真主那里知道你们所不知道的。
,9,12,1683,87,يَا بَنِيَّ اذْهَبُوا فَتَحَسَّسُوا مِن يُوسُفَ وَأَخِيهِ وَلَا تَيْأَسُوا مِن رَّوْحِ اللَّهِ ۖ إِنَّهُ لَا يَيْأَسُ مِن رَّوْحِ اللَّهِ إِلَّا الْقَوْمُ الْكَافِرُونَ,Yusuf--  يوسف,Joseph,public://sura_images/12.png,public://quran_images/12_87.png,他说：我的孩子们！你们去打听优素福和他弟弟的消息吧。你们不要绝望于真主的慈恩，只有不信道的人们才绝望于真主的慈恩。
,9,12,1684,88,فَلَمَّا دَخَلُوا عَلَيْهِ قَالُوا يَا أَيُّهَا الْعَزِيزُ مَسَّنَا وَأَهْلَنَا الضُّرُّ وَجِئْنَا بِبِضَاعَةٍ مُّزْجَاةٍ فَأَوْفِ لَنَا الْكَيْلَ وَتَصَدَّقْ عَلَيْنَا ۖ إِنَّ اللَّهَ يَجْزِي الْمُتَصَدِّقِينَ,Yusuf--  يوسف,Joseph,public://sura_images/12.png,public://quran_images/12_88.png,当他们进去见优素福的时候，他们说：权贵啊！我们和我们的眷属遭遇了灾害，只带来了一点劣质财物，请你给我们足量的粮食，请你施舍给我们。真主一定会报酬施舍者。
,9,12,1685,89,قَالَ هَلْ عَلِمْتُم مَّا فَعَلْتُم بِيُوسُفَ وَأَخِيهِ إِذْ أَنتُمْ جَاهِلُونَ,Yusuf--  يوسف,Joseph,public://sura_images/12.png,public://quran_images/12_89.png,他说：你们知道吗？当你们是愚昧的时候，你们是怎样对待优素福和他弟弟 的呢？
,9,12,1686,90,قَالُوا أَإِنَّكَ لَأَنتَ يُوسُفُ ۖ قَالَ أَنَا يُوسُفُ وَهَٰذَا أَخِي ۖ قَدْ مَنَّ اللَّهُ عَلَيْنَا ۖ إِنَّهُ مَن يَتَّقِ وَيَصْبِرْ فَإِنَّ اللَّهَ لَا يُضِيعُ أَجْرَ الْمُحْسِنِينَ,Yusuf--  يوسف,Joseph,public://sura_images/12.png,public://quran_images/12_90.png,他们说：怎么，你呀！真是优素福吗？他说：我是优素福，这是我弟弟，真主确已降恩给我们。谁敬畏而且坚忍，（谁必受报酬），因为真主必不使行善者徒劳无酬。
,9,12,1687,91,قَالُوا تَاللَّهِ لَقَدْ آثَرَكَ اللَّهُ عَلَيْنَا وَإِن كُنَّا لَخَاطِئِينَ,Yusuf--  يوسف,Joseph,public://sura_images/12.png,public://quran_images/12_91.png,他们说：指真主发誓，真主确已从我们当中拣选了你。从前，我们确是有罪的。
,9,12,1688,92,قَالَ لَا تَثْرِيبَ عَلَيْكُمُ الْيَوْمَ ۖ يَغْفِرُ اللَّهُ لَكُمْ ۖ وَهُوَ أَرْحَمُ الرَّاحِمِينَ,Yusuf--  يوسف,Joseph,public://sura_images/12.png,public://quran_images/12_92.png,他说：今天对你们毫无谴责，但愿真主饶恕你们。他是最慈爱的。
,9,12,1689,93,اذْهَبُوا بِقَمِيصِي هَٰذَا فَأَلْقُوهُ عَلَىٰ وَجْهِ أَبِي يَأْتِ بَصِيرًا وَأْتُونِي بِأَهْلِكُمْ أَجْمَعِينَ,Yusuf--  يوسف,Joseph,public://sura_images/12.png,public://quran_images/12_93.png,你们把我这件衬衣带回去，把它蒙在我父亲的脸上，他就会恢复视力。然后，你们把自己的眷属全部带到我这里来吧！
