Ayah Title,Tafseer_no,chapter_number,Ayahid,Ayah_number,content_ar,sura name,meaning,sura images,ayah_image,content_ug
,12,5,734,65,وَلَوْ أَنَّ أَهْلَ الْكِتَابِ آمَنُوا وَاتَّقَوْا لَكَفَّرْنَا عَنْهُمْ سَيِّئَاتِهِمْ وَلَأَدْخَلْنَاهُمْ جَنَّاتِ النَّعِيمِ,Al-Maeda--  المائدة,The Table Spread,public://sura_images/5.png,public://quran_images/5_65.png,ئەگەر ئەھلى كىتاب (يەنى يەھۇدىيلار ۋە ناسارالار) (اﷲ قا ۋە ئۇنىڭ پەيغەمبىرىگە ھەقىقىي) ئىمان ئېيتسا ۋە (اﷲ چەكلىگەن ئىشلاردىن) پەرھىز قىلسا ئىدى، ئۇلارنىڭ گۇناھلىرىنى بىز چوقۇم كەچۈرەتتۇق، ئۇلارنى چوقۇم نازۇنېمەتلىك جەننەتكە كىرگۈزەتتۇق
,12,5,735,66,وَلَوْ أَنَّهُمْ أَقَامُوا التَّوْرَاةَ وَالْإِنجِيلَ وَمَا أُنزِلَ إِلَيْهِم مِّن رَّبِّهِمْ لَأَكَلُوا مِن فَوْقِهِمْ وَمِن تَحْتِ أَرْجُلِهِم ۚ مِّنْهُمْ أُمَّةٌ مُّقْتَصِدَةٌ ۖ وَكَثِيرٌ مِّنْهُمْ سَاءَ مَا يَعْمَلُونَ,Al-Maeda--  المائدة,The Table Spread,public://sura_images/5.png,public://quran_images/5_66.png,ئەگەر ئۇلار تەۋراتقا، ئىنجىلغا ۋە پەرۋەردىگارى تەرىپىدىن ئۇلارغا نازىل قىلىنغان باشقا كىتابلارغا ئەمەل قىلسا ئىدى، ئۇلار چوقۇم ئۈستىلىرىدىن ۋە ئاياغلىرى ئاستىدىن يەر ئىدى (يەنى ئۇلارغا ئاسمان - زېمىندىن كەڭ رىزىق بېرىلەتتى)، ئۇلاردىن بىر جامائە (يەنى مۇھەممەد ئەلەيھىسسالامغا ئىمان ئېيتقانلار) توغرا يولدىدۇر. ئۇلارنىڭ نۇرغۇنلىرى نېمىدېگەن يامان ئىش قىلغۇچىلار!
,12,5,736,67,۞ يَا أَيُّهَا الرَّسُولُ بَلِّغْ مَا أُنزِلَ إِلَيْكَ مِن رَّبِّكَ ۖ وَإِن لَّمْ تَفْعَلْ فَمَا بَلَّغْتَ رِسَالَتَهُ ۚ وَاللَّهُ يَعْصِمُكَ مِنَ النَّاسِ ۗ إِنَّ اللَّهَ لَا يَهْدِي الْقَوْمَ الْكَافِرِينَ,Al-Maeda--  المائدة,The Table Spread,public://sura_images/5.png,public://quran_images/5_67.png,ئى پەيغەمبەر! پەرۋەردىگارىڭ تەرىپىدىن ساڭا نازىل قىلىنغان ئەھكاملارغا ھەممىسىنى يەتكۈزگىن، ئەگەر تولۇق يەتكۈزمىسەڭ، اﷲ تاپشۇرغان ۋەزىپىنى ئادا قىلمىغان بولىسەن. اﷲ سېنى كىشىلەرنىڭ زىيانكەشلىكىدىن ساقلايدۇ. اﷲ ھەقىقەتەن كاپىر قەۋمنى ھىدايەت قىلمايدۇ
,12,5,737,68,قُلْ يَا أَهْلَ الْكِتَابِ لَسْتُمْ عَلَىٰ شَيْءٍ حَتَّىٰ تُقِيمُوا التَّوْرَاةَ وَالْإِنجِيلَ وَمَا أُنزِلَ إِلَيْكُم مِّن رَّبِّكُمْ ۗ وَلَيَزِيدَنَّ كَثِيرًا مِّنْهُم مَّا أُنزِلَ إِلَيْكَ مِن رَّبِّكَ طُغْيَانًا وَكُفْرًا ۖ فَلَا تَأْسَ عَلَى الْقَوْمِ الْكَافِرِينَ,Al-Maeda--  المائدة,The Table Spread,public://sura_images/5.png,public://quran_images/5_68.png,(ئى مۇھەممەد!) ئېيتقىنكى، «ئى ئەھلى كىتاب! (يەنى يەھۇدىيلار ۋە ناسارالار) سىلەر تەۋراتقا، ئىنجىلغا ۋە سىلەرگە پەرۋەردىگارىڭلاردىن نازىل قىلىنغان كىتابقا (يەنى قۇرئانغا) تولۇق ئەمەل قىلمىغۇچە، سىلەر ئېتىبارغا ئالغۇدەك دىندا بولغان بولمايسىلەر». پەرۋەردىگارىڭدىن نازىل قىلىنغان ئەھكاملار ئۇلارنىڭ كۆپچىلىكىدە يامانلىق ۋە كۇفرىنى ئاشۇرىدۇ، كاپىر قەۋم ئۈچۈن قايغۇرمىغىن (چۈنكى پەيغەمبەرلەرنى يالغانغا چىقىرىش ئۇلارنىڭ ئادىتىدۇر)
,12,5,738,69,إِنَّ الَّذِينَ آمَنُوا وَالَّذِينَ هَادُوا وَالصَّابِئُونَ وَالنَّصَارَىٰ مَنْ آمَنَ بِاللَّهِ وَالْيَوْمِ الْآخِرِ وَعَمِلَ صَالِحًا فَلَا خَوْفٌ عَلَيْهِمْ وَلَا هُمْ يَحْزَنُونَ,Al-Maeda--  المائدة,The Table Spread,public://sura_images/5.png,public://quran_images/5_69.png,مۆمىنلەردىن، يەھۇدىيلاردىن، پەرىشتىلەرگە ۋە يۇلتۇزلارغا چوقۇنغۇچىلاردىن، ناسارالاردىن اﷲ قا ۋە ئاخىرەت كۈنىگە ئىمان ئېيتقان ۋە ياخشى ئەمەل قىلغانلارغا (كەلگۈسىدىن) غەم قىلىش، (كەتكەنگە) قايغۇرۇش يوقتۇر
,12,5,739,70,لَقَدْ أَخَذْنَا مِيثَاقَ بَنِي إِسْرَائِيلَ وَأَرْسَلْنَا إِلَيْهِمْ رُسُلًا ۖ كُلَّمَا جَاءَهُمْ رَسُولٌ بِمَا لَا تَهْوَىٰ أَنفُسُهُمْ فَرِيقًا كَذَّبُوا وَفَرِيقًا يَقْتُلُونَ,Al-Maeda--  المائدة,The Table Spread,public://sura_images/5.png,public://quran_images/5_70.png,بىز بەنى ئىسرائىلدىن ھەقىقەتەن چىن ئەھدە ئالدۇق. ئۇلارغا (دىننىڭ ئىشلىرىنى بايان قىلىپ بېرىش ئۈچۈن) پەيغەمبەرلەرنى ئەۋەتتۇق، ئۇلارغا ھەر قاچان بىرەر پەيغەمبەر ئۇلار ياقتۇرمايدىغان ئەھكامنى ئېلىپ كەلسە، (ئۇلار پەيغەمبەرلەرنىڭ) بىر بۆلۈكىنى يالغانچى قىلدى، بىر بۆلۈكىنى ئۆلتۈردى
,12,5,740,71,وَحَسِبُوا أَلَّا تَكُونَ فِتْنَةٌ فَعَمُوا وَصَمُّوا ثُمَّ تَابَ اللَّهُ عَلَيْهِمْ ثُمَّ عَمُوا وَصَمُّوا كَثِيرٌ مِّنْهُمْ ۚ وَاللَّهُ بَصِيرٌ بِمَا يَعْمَلُونَ,Al-Maeda--  المائدة,The Table Spread,public://sura_images/5.png,public://quran_images/5_71.png,ئۇلار، (بىز ئىسرائىل ئەۋلادى پەيغەمبەرلەرنى ئۆلتۈرۈش بىلەن) ئازابقا دۇچار بولمايمىز، دەپ ئويلىدى. ئۇلار كور بولدى (يەنى ھەقىقەتنى كۆرمىدى)، ئۇلار گاس بولدى (يەنى ھەقىقەتنى ئاڭلىمىدى)، ئاندىن كېيىن (ئۇلار تەۋبە قىلدى)، اﷲ ئۇلارنىڭ تەۋبىسىنى قوبۇل قىلدى، ئاندىن ئۇلارنىڭ نۇرغۇنى يەنە (ھەقنى كۆرۈشتىن) كور بولدى، يەنە (پەند - نەسىھەت ئاڭلاشتىن) گاس بولى، اﷲ ئۇلارنىڭ قىلىۋاتقان ئىشلىرىنى كۆرۈپ تۇرغۇچىدۇر
,12,5,741,72,لَقَدْ كَفَرَ الَّذِينَ قَالُوا إِنَّ اللَّهَ هُوَ الْمَسِيحُ ابْنُ مَرْيَمَ ۖ وَقَالَ الْمَسِيحُ يَا بَنِي إِسْرَائِيلَ اعْبُدُوا اللَّهَ رَبِّي وَرَبَّكُمْ ۖ إِنَّهُ مَن يُشْرِكْ بِاللَّهِ فَقَدْ حَرَّمَ اللَّهُ عَلَيْهِ الْجَنَّةَ وَمَأْوَاهُ النَّارُ ۖ وَمَا لِلظَّالِمِينَ مِنْ أَنصَارٍ,Al-Maeda--  المائدة,The Table Spread,public://sura_images/5.png,public://quran_images/5_72.png,شۈبھىسىزكى، اﷲ مەريەمنىڭ ئوغلى ئىسادۇر، دېگۈچىلەر كاپىر بولدى، ئىسا: «ئى بەنى ئىسرائىل! مېنىڭ پەرۋەردىگارىم ۋە سىلەرنىڭ پەرۋەردىگارىڭلار بولغان اﷲ قا ئىبادەت قىلىڭلار، كىمكى اﷲ قا شېرىك كەلتۈرىدىكەن (يەنى اﷲ تىن غەيرىيگە ئىلاھ دەپ ئېتىقاد قىلىدىكەن)، اﷲ ئۇنىڭغا جەننەتنى ھارام قىلىدۇ، ئۇنىڭ جايى دوزاخ بولىدۇ، زالىملارغا ھېچبىر مەدەتكار (يەنى اﷲ نىڭ ئازابىدىن قۇتۇلدۇرغۇچى) بولمايدۇ» دېدى
,12,5,742,73,لَّقَدْ كَفَرَ الَّذِينَ قَالُوا إِنَّ اللَّهَ ثَالِثُ ثَلَاثَةٍ ۘ وَمَا مِنْ إِلَٰهٍ إِلَّا إِلَٰهٌ وَاحِدٌ ۚ وَإِن لَّمْ يَنتَهُوا عَمَّا يَقُولُونَ لَيَمَسَّنَّ الَّذِينَ كَفَرُوا مِنْهُمْ عَذَابٌ أَلِيمٌ,Al-Maeda--  المائدة,The Table Spread,public://sura_images/5.png,public://quran_images/5_73.png,اﷲ ئۈچ ئىلاھنىڭ بىرىدۇر، دېگۈچىلەر شەكسىز كاپىر بولدى. بىر ئىلاھتىن باشقا ھېچ ئىلاھ يوقتۇر. ئەگەر ئۇلار ئېيتىۋاتقان سۆزلىرىدىن قايتمىسا، ئۇلارنىڭ ئىچىدىكى كاپىر بولغانلار (دۇنيا ۋە ئاخىرەتتە) قاتتىق ئازابقا قالىدۇ
,12,5,743,74,أَفَلَا يَتُوبُونَ إِلَى اللَّهِ وَيَسْتَغْفِرُونَهُ ۚ وَاللَّهُ غَفُورٌ رَّحِيمٌ,Al-Maeda--  المائدة,The Table Spread,public://sura_images/5.png,public://quran_images/5_74.png,ئۇلار اﷲ قا تەۋبە قىلمامدۇ؟ اﷲ تىن مەغپىرەت تەلەپ قىلمامدۇ؟ اﷲ (تەۋبە قىلغۇچىلارغا) ناھايىتى مەغپىرەت قىلغۇچىدۇر، ناھايىتى مېھرىباندۇر
,12,5,744,75,مَّا الْمَسِيحُ ابْنُ مَرْيَمَ إِلَّا رَسُولٌ قَدْ خَلَتْ مِن قَبْلِهِ الرُّسُلُ وَأُمُّهُ صِدِّيقَةٌ ۖ كَانَا يَأْكُلَانِ الطَّعَامَ ۗ انظُرْ كَيْفَ نُبَيِّنُ لَهُمُ الْآيَاتِ ثُمَّ انظُرْ أَنَّىٰ يُؤْفَكُونَ,Al-Maeda--  المائدة,The Table Spread,public://sura_images/5.png,public://quran_images/5_75.png,مەريەم ئوغلى ئىسا پەقەت (ئۆتكەن پەيغەمبەرلەرگە ئوخشاش) پەيغەمبەردۇر، ئۇنىڭدىن ئىلگىرى نۇرغۇن پەيغەمبەرلەر ئۆتكەن، ئۇنىڭ ئانىسى ناھايىتى راستچىل خوتۇندۇر، ئۇ ئىككىسى تاماق يەيتتى (يەنە ئۇلارمۇ باشقا مەخلۇقلارغا ئوخشاشلا گۆش، سۆڭەك، تومۇر ۋە پەيلەردىن تەركىب تاپقان ئىدى). ئۇلارغا (يەنى ئۇلارنىڭ ئېتىقادىنىڭ باتىللىقىغا) ئايەتلىرىمىزنى قانداق بايان قىلىدىغانلىقىمىزغا قارىغىن؛ ئاندىن ئۇلارنىڭ ھەقتىن قانداق باش تارتقانلىقىغا قارىغىن
,12,5,745,76,قُلْ أَتَعْبُدُونَ مِن دُونِ اللَّهِ مَا لَا يَمْلِكُ لَكُمْ ضَرًّا وَلَا نَفْعًا ۚ وَاللَّهُ هُوَ السَّمِيعُ الْعَلِيمُ,Al-Maeda--  المائدة,The Table Spread,public://sura_images/5.png,public://quran_images/5_76.png,(ئى مۇھەممەد!) «سىلەر اﷲ تىن باشقا، سىلەرگە پايدا - زىيان يەتكۈزۈشكە قادىر بولالمايدىغان نەرسىلەرگە چوقۇنامسىلەر؟» دېگىن. اﷲ بولسا (سۆزۈڭلارنى) ئاڭلاپ تۇرغۇچىدۇر، (ئەھۋالىڭلارنى) بىلىپ تۇرغۇچىدۇر
,12,5,746,77,قُلْ يَا أَهْلَ الْكِتَابِ لَا تَغْلُوا فِي دِينِكُمْ غَيْرَ الْحَقِّ وَلَا تَتَّبِعُوا أَهْوَاءَ قَوْمٍ قَدْ ضَلُّوا مِن قَبْلُ وَأَضَلُّوا كَثِيرًا وَضَلُّوا عَن سَوَاءِ السَّبِيلِ,Al-Maeda--  المائدة,The Table Spread,public://sura_images/5.png,public://quran_images/5_77.png,(ئى مۇھەممەد!)» ئى ئەھلى كىتاب! (يەنى يەھۇدىيلار ۋە ناسارالار) دىنىڭلاردا ھەقسىز رەۋىشتە چەكتىن ئېشىپ كەتمەڭلار، ئىلگىرى ئۆزلىرى ئازغان، نۇرغۇن كىشىلەرنى ئازدۇرغان ۋە توغرا يولدىن ئاداشقان قەۋمنىڭ نەپسى خاھىشلىرىغا ئەگەشمەڭلار» دېگىن
,12,5,747,78,لُعِنَ الَّذِينَ كَفَرُوا مِن بَنِي إِسْرَائِيلَ عَلَىٰ لِسَانِ دَاوُودَ وَعِيسَى ابْنِ مَرْيَمَ ۚ ذَٰلِكَ بِمَا عَصَوا وَّكَانُوا يَعْتَدُونَ,Al-Maeda--  المائدة,The Table Spread,public://sura_images/5.png,public://quran_images/5_78.png,بەنى ئىسرائىلدىن كاپىر بولغانلارغا داۋۇدنىڭ ۋە مەريەم ئوغلى ئىسانىڭ تىلى بىلەن (يەنى زەبۇردا ۋە ئىنجىلدا) لەنەت قىلىندى. بۇ (يەنى ئۇلارنىڭ لەنەتكە ئۇچرىشى) ئۇلارنىڭ ئاسىيلىق قىلغانلىقلىرى ۋە ھەددىدىن ئېشىپ كەتكەنلىكلىرىدىن بولدى
,12,5,748,79,كَانُوا لَا يَتَنَاهَوْنَ عَن مُّنكَرٍ فَعَلُوهُ ۚ لَبِئْسَ مَا كَانُوا يَفْعَلُونَ,Al-Maeda--  المائدة,The Table Spread,public://sura_images/5.png,public://quran_images/5_79.png,ئۇلار ئۆزلىرى قىلغان يامان ئىشلاردىن بىر - بىرىنى توسمايتتى؛ ئۇلارنىڭ قىلمىشلىرى نېمىدېگەن يامان!
,12,5,749,80,تَرَىٰ كَثِيرًا مِّنْهُمْ يَتَوَلَّوْنَ الَّذِينَ كَفَرُوا ۚ لَبِئْسَ مَا قَدَّمَتْ لَهُمْ أَنفُسُهُمْ أَن سَخِطَ اللَّهُ عَلَيْهِمْ وَفِي الْعَذَابِ هُمْ خَالِدُونَ,Al-Maeda--  المائدة,The Table Spread,public://sura_images/5.png,public://quran_images/5_80.png,ئۇلار (يەنى يەھۇدىيلار) نىڭ ئىچىدە نۇرغۇنلىرىنىڭ كاپىرلارنى (يەنى رەسۇلۇللاھنى ۋە مۇسۇلمانلارنى ئۆچ كۆرۈش يۈزىسىدىن، مۇشرىكلارنى) دوست تۇتقانلىقىنى كۆرىسەن. ئۇلارنىڭ ئۆزلىرى ئۈچۈن ئالدىن تەييارلىغان ئەمەللىرى نېمىدېگەن يامان! (بۇ ئەمەللەر) ئۇلارغا اﷲ نىڭ غەزىپىنى ئېلىپ كەلدى. ئۇلار مەڭگۈ ئازابقا قالغۇچىلاردۇر
,12,5,750,81,وَلَوْ كَانُوا يُؤْمِنُونَ بِاللَّهِ وَالنَّبِيِّ وَمَا أُنزِلَ إِلَيْهِ مَا اتَّخَذُوهُمْ أَوْلِيَاءَ وَلَٰكِنَّ كَثِيرًا مِّنْهُمْ فَاسِقُونَ,Al-Maeda--  المائدة,The Table Spread,public://sura_images/5.png,public://quran_images/5_81.png,ئەگەر ئۇلار اﷲ قا، پەيغەمبەرگە ۋە پەيغەمبەرگە نازىل قىلىنغان كىتابقا ئىمان ئېيتسا ئىدى، كاپىرلارنى دوست تۇتمايتتى، لېكىن ئۇلارنىڭ تولىسى پاسىقلاردۇر
,12,5,751,82,۞ لَتَجِدَنَّ أَشَدَّ النَّاسِ عَدَاوَةً لِّلَّذِينَ آمَنُوا الْيَهُودَ وَالَّذِينَ أَشْرَكُوا ۖ وَلَتَجِدَنَّ أَقْرَبَهُم مَّوَدَّةً لِّلَّذِينَ آمَنُوا الَّذِينَ قَالُوا إِنَّا نَصَارَىٰ ۚ ذَٰلِكَ بِأَنَّ مِنْهُمْ قِسِّيسِينَ وَرُهْبَانًا وَأَنَّهُمْ لَا يَسْتَكْبِرُونَ,Al-Maeda--  المائدة,The Table Spread,public://sura_images/5.png,public://quran_images/5_82.png,(ئى مۇھەممەد!) يەھۇدىيلار ۋە مۇشرىكلارنىڭ مۆمىنلەرگە ھەممىدىن قاتتىق دۈشمەن ئىكەنلىكىنى چوقۇم بايقايسەن، بىز ناسارا دېگەن كىشىلەرنىڭ دوستلۇق جەھەتتە مۆمىنلەرگە ھەممىدىن يېقىن ئىكەنلىكىنىمۇ چوقۇم بايقايسەن، بۇ، ناسارالارنىڭ ئىچىدە ئۆلىمالار، راھىبلار بولغانلىقى ۋە (ھەقنى قوبۇل قىلىشتا) تەكەببۇرلۇق قىلمايدىغانلىقلىرى ئۈچۈندۇر
,12,5,752,83,وَإِذَا سَمِعُوا مَا أُنزِلَ إِلَى الرَّسُولِ تَرَىٰ أَعْيُنَهُمْ تَفِيضُ مِنَ الدَّمْعِ مِمَّا عَرَفُوا مِنَ الْحَقِّ ۖ يَقُولُونَ رَبَّنَا آمَنَّا فَاكْتُبْنَا مَعَ الشَّاهِدِينَ,Al-Maeda--  المائدة,The Table Spread,public://sura_images/5.png,public://quran_images/5_83.png,ئۇلار پەيغەمبەرگە نازىل قىلىنغان قۇرئاننى ئاڭلىغان چاغلىرىدا ھەقىقەتنى تونۇغانلىقلىرىدىن، ئۇلارنىڭ كۆزلىرىدىن ياش قويۇلغانلىقىنى كۆرىسەن، ئۇلار ئېيتىدۇ: «رەببىمىز، بىز ئىمان ئېيتتۇق، بىزنى (پەيغەمبىرىڭنى، كىتابىڭنى) ئېتىراپ قىلغۇچىلار قاتارىدا قىلغىن
