Ayah Title,Tafseer_no,chapter_number,Ayahid,Ayah_number,content_ar,sura name,meaning,sura images,ayah_image,content_ru
,7,75,5569,18,فَإِذَا قَرَأْنَاهُ فَاتَّبِعْ قُرْآنَهُ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_18.png,"Когда же Мы прочтем его, то читай его следом."
,7,75,5570,19,ثُمَّ إِنَّ عَلَيْنَا بَيَانَهُ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_19.png,Нам надлежит разъяснять его.
,7,75,5571,20,كَلَّا بَلْ تُحِبُّونَ الْعَاجِلَةَ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_20.png,Но нет! Вы любите жизнь ближнюю
,7,75,5572,21,وَتَذَرُونَ الْآخِرَةَ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_21.png,и пренебрегаете Последней жизнью.
,7,75,5573,22,وُجُوهٌ يَوْمَئِذٍ نَّاضِرَةٌ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_22.png,Одни лица в тот день будут сиять
,7,75,5574,23,إِلَىٰ رَبِّهَا نَاظِرَةٌ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_23.png,и взирать на своего Господа.
,7,75,5575,24,وَوُجُوهٌ يَوْمَئِذٍ بَاسِرَةٌ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_24.png,Другие же лица в тот день будут омрачены.
,7,75,5576,25,تَظُنُّ أَن يُفْعَلَ بِهَا فَاقِرَةٌ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_25.png,"Они будут думать о том, что их поразит беда."
,7,75,5577,26,كَلَّا إِذَا بَلَغَتِ التَّرَاقِيَ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_26.png,"Но нет! Когда она (душа) достигнет ключицы,"
,7,75,5578,27,وَقِيلَ مَنْ ۜ رَاقٍ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_27.png,"будет сказано: ""Кто же прочтет заклинание?"""
,7,75,5579,28,وَظَنَّ أَنَّهُ الْفِرَاقُ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_28.png,"Он (умирающий) поймет, что наступило расставание."
,7,75,5580,29,وَالْتَفَّتِ السَّاقُ بِالسَّاقِ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_29.png,"Голень сойдется с голенью (тяготы мирской жизни объединятся с тяготами последней жизни или голени человека будут сложены вместе в саване),"
,7,75,5581,30,إِلَىٰ رَبِّكَ يَوْمَئِذٍ الْمَسَاقُ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_30.png,и в тот день его пригонят к твоему Господу.
,7,75,5582,31,فَلَا صَدَّقَ وَلَا صَلَّىٰ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_31.png,Он не уверовал и не совершал намаз.
,7,75,5583,32,وَلَٰكِن كَذَّبَ وَتَوَلَّىٰ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_32.png,"Напротив, он счел это ложью и отвернулся,"
,7,75,5584,33,ثُمَّ ذَهَبَ إِلَىٰ أَهْلِهِ يَتَمَطَّىٰ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_33.png,а затем горделиво отправился к своей семье.
,7,75,5585,34,أَوْلَىٰ لَكَ فَأَوْلَىٰ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_34.png,"Горе тебе, горе!"
,7,75,5586,35,ثُمَّ أَوْلَىٰ لَكَ فَأَوْلَىٰ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_35.png,"Еще раз горе тебе, горе!"
,7,75,5587,36,أَيَحْسَبُ الْإِنسَانُ أَن يُتْرَكَ سُدًى,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_36.png,"Неужели человек полагает, что он будет оставлен без присмотра?"
,7,75,5588,37,أَلَمْ يَكُ نُطْفَةً مِّن مَّنِيٍّ يُمْنَىٰ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_37.png,Разве он не был каплей из семени источаемого?
,7,75,5589,38,ثُمَّ كَانَ عَلَقَةً فَخَلَقَ فَسَوَّىٰ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_38.png,"Потом он превратился в сгусток крови, после чего Он создал его и придал ему соразмерный облик."
,7,75,5590,39,فَجَعَلَ مِنْهُ الزَّوْجَيْنِ الذَّكَرَ وَالْأُنثَىٰ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_39.png,Он сотворил из него чету: мужчину и женщину.
,7,75,5591,40,أَلَيْسَ ذَٰلِكَ بِقَادِرٍ عَلَىٰ أَن يُحْيِيَ الْمَوْتَىٰ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_40.png,Неужели Он не способен воскресить мертвых?
,7,76,5592,1,بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ هَلْ أَتَىٰ عَلَى الْإِنسَانِ حِينٌ مِّنَ الدَّهْرِ لَمْ يَكُن شَيْئًا مَّذْكُورًا,Al-Insan—الإنسان,The man,public://sura_images/76.png,public://quran_images/76_1.png,"Неужели не прошло то время, когда человек был безвестен?"
,7,76,5593,2,إِنَّا خَلَقْنَا الْإِنسَانَ مِن نُّطْفَةٍ أَمْشَاجٍ نَّبْتَلِيهِ فَجَعَلْنَاهُ سَمِيعًا بَصِيرًا,Al-Insan—الإنسان,The man,public://sura_images/76.png,public://quran_images/76_2.png,"Мы создали человека из смешанной капли, подвергая его испытанию, и сделали его слышащим и зрячим."
,7,76,5594,3,إِنَّا هَدَيْنَاهُ السَّبِيلَ إِمَّا شَاكِرًا وَإِمَّا كَفُورًا,Al-Insan—الإنسان,The man,public://sura_images/76.png,public://quran_images/76_3.png,"Мы повели его путем либо благодарным, либо неблагодарным."
,7,76,5595,4,إِنَّا أَعْتَدْنَا لِلْكَافِرِينَ سَلَاسِلَ وَأَغْلَالًا وَسَعِيرًا,Al-Insan—الإنسان,The man,public://sura_images/76.png,public://quran_images/76_4.png,"Мы приготовили для неверующих цепи, оковы и пламя."
,7,76,5596,5,إِنَّ الْأَبْرَارَ يَشْرَبُونَ مِن كَأْسٍ كَانَ مِزَاجُهَا كَافُورًا,Al-Insan—الإنسان,The man,public://sura_images/76.png,public://quran_images/76_5.png,"А благочестивые будут пить из чаши вино, смешанное с камфарой."
,7,76,5597,6,عَيْنًا يَشْرَبُ بِهَا عِبَادُ اللَّهِ يُفَجِّرُونَهَا تَفْجِيرًا,Al-Insan—الإنسان,The man,public://sura_images/76.png,public://quran_images/76_6.png,"Рабы Аллаха будут пить из источника, давая ему течь полноводными ручьями."
,7,76,5598,7,يُوفُونَ بِالنَّذْرِ وَيَخَافُونَ يَوْمًا كَانَ شَرُّهُ مُسْتَطِيرًا,Al-Insan—الإنسان,The man,public://sura_images/76.png,public://quran_images/76_7.png,"Они исполняют обеты и боятся дня, зло которого разлетается."
,7,76,5599,8,وَيُطْعِمُونَ الطَّعَامَ عَلَىٰ حُبِّهِ مِسْكِينًا وَيَتِيمًا وَأَسِيرًا,Al-Insan—الإنسان,The man,public://sura_images/76.png,public://quran_images/76_8.png,"Они дают пищу беднякам, сиротам и пленникам, несмотря на любовь к ней."
,7,76,5600,9,إِنَّمَا نُطْعِمُكُمْ لِوَجْهِ اللَّهِ لَا نُرِيدُ مِنكُمْ جَزَاءً وَلَا شُكُورًا,Al-Insan—الإنسان,The man,public://sura_images/76.png,public://quran_images/76_9.png,"Они говорят: ""Мы кормим вас лишь ради Лика Аллаха и не хотим от вас ни награды, ни благодарности!"
,7,76,5601,10,إِنَّا نَخَافُ مِن رَّبِّنَا يَوْمًا عَبُوسًا قَمْطَرِيرًا,Al-Insan—الإنسان,The man,public://sura_images/76.png,public://quran_images/76_10.png,"Мы боимся от своего Господа того Мрачного и Томительного дня""."
,7,76,5602,11,فَوَقَاهُمُ اللَّهُ شَرَّ ذَٰلِكَ الْيَوْمِ وَلَقَّاهُمْ نَضْرَةً وَسُرُورًا,Al-Insan—الإنسان,The man,public://sura_images/76.png,public://quran_images/76_11.png,Аллах защитит их от зла того дня и одарит их процветанием и радостью.
,7,76,5603,12,وَجَزَاهُم بِمَا صَبَرُوا جَنَّةً وَحَرِيرًا,Al-Insan—الإنسان,The man,public://sura_images/76.png,public://quran_images/76_12.png,"А за то, что они проявили терпение, Он воздаст им Райскими садами и шелками."
,7,76,5604,13,مُّتَّكِئِينَ فِيهَا عَلَى الْأَرَائِكِ ۖ لَا يَرَوْنَ فِيهَا شَمْسًا وَلَا زَمْهَرِيرًا,Al-Insan—الإنسان,The man,public://sura_images/76.png,public://quran_images/76_13.png,"Они будут лежать на ложах, прислонившись, и не увидят там ни солнца, ни стужи."
