Ayah Title,Tafseer_no,chapter_number,Ayahid,Ayah_number,content_ar,sura name,meaning,sura images,ayah_image,content_de
,25,43,4343,18,أَوَمَن يُنَشَّأُ فِي الْحِلْيَةِ وَهُوَ فِي الْخِصَامِ غَيْرُ مُبِينٍ,Az-Zukhruf-- الزخرف,Ornaments of Gold,public://sura_images/43.png,public://quran_images/43_18.png,"Etwa diejenigen, die mit Schmuck aufwachsen, (schreiben sie Ihm zu), und die beim Disputieren nicht deutlich sind?!"
,25,43,4344,19,وَجَعَلُوا الْمَلَائِكَةَ الَّذِينَ هُمْ عِبَادُ الرَّحْمَٰنِ إِنَاثًا ۚ أَشَهِدُوا خَلْقَهُمْ ۚ سَتُكْتَبُ شَهَادَتُهُمْ وَيُسْأَلُونَ,Az-Zukhruf-- الزخرف,Ornaments of Gold,public://sura_images/43.png,public://quran_images/43_19.png,"Und sie machten die Engel, welche die Diener Des Allgnade Erweisenden sind, zu Weiblichen. Waren sie etwa bei ihrer Erschaffung Zeugen?! Ihr Zeugnis wird niedergeschrieben, und sie werden zur Rechenschaft gezogen."
,25,43,4345,20,وَقَالُوا لَوْ شَاءَ الرَّحْمَٰنُ مَا عَبَدْنَاهُم ۗ مَّا لَهُم بِذَٰلِكَ مِنْ عِلْمٍ ۖ إِنْ هُمْ إِلَّا يَخْرُصُونَ,Az-Zukhruf-- الزخرف,Ornaments of Gold,public://sura_images/43.png,public://quran_images/43_20.png,"Und sie sagten: ""Hätte Der Allgnade Erweisende es nicht gewollt, hätten wir ihnen nicht gedient!"" Darüber verfügen sie über keinerlei Wissen, gewiß, sie lügen nur."
,25,43,4346,21,أَمْ آتَيْنَاهُمْ كِتَابًا مِّن قَبْلِهِ فَهُم بِهِ مُسْتَمْسِكُونَ,Az-Zukhruf-- الزخرف,Ornaments of Gold,public://sura_images/43.png,public://quran_images/43_21.png,"Oder ließen WIR ihnen etwa eine Schrift vor ihm (dem Quran), so daß sie an ihr festhalten?!"
,25,43,4347,22,بَلْ قَالُوا إِنَّا وَجَدْنَا آبَاءَنَا عَلَىٰ أُمَّةٍ وَإِنَّا عَلَىٰ آثَارِهِم مُّهْتَدُونَ,Az-Zukhruf-- الزخرف,Ornaments of Gold,public://sura_images/43.png,public://quran_images/43_22.png,"Nein, sondern sie sagten: ""Gewiß, wir fanden unsere Ahnen auf einem Weg vor, und wir sind ihren Spuren doch nach geleitet."""
,25,43,4348,23,وَكَذَٰلِكَ مَا أَرْسَلْنَا مِن قَبْلِكَ فِي قَرْيَةٍ مِّن نَّذِيرٍ إِلَّا قَالَ مُتْرَفُوهَا إِنَّا وَجَدْنَا آبَاءَنَا عَلَىٰ أُمَّةٍ وَإِنَّا عَلَىٰ آثَارِهِم مُّقْتَدُونَ,Az-Zukhruf-- الزخرف,Ornaments of Gold,public://sura_images/43.png,public://quran_images/43_23.png,"Und solcherart entsandten WIR nicht vor dir zu einer Ortschaft einen Warner, ohne daß ihre Luxurierenden sagten: ""Wir fanden unsere Ahnen auf einem Weg vor, und wir sind ihren Spuren folgend."""
,25,43,4349,24,۞ قَالَ أَوَلَوْ جِئْتُكُم بِأَهْدَىٰ مِمَّا وَجَدتُّمْ عَلَيْهِ آبَاءَكُمْ ۖ قَالُوا إِنَّا بِمَا أُرْسِلْتُم بِهِ كَافِرُونَ,Az-Zukhruf-- الزخرف,Ornaments of Gold,public://sura_images/43.png,public://quran_images/43_24.png,"Sag: ""Selbst dann, wenn ich euch etwas Rechtleitenderes brachte als das, wobei ihr eure Ahnen vorgefunden habt?"" Sie sagten: ""Gewiß, wir sind dem gegenüber, womit ihr entsandt wurdet, kufrbetreibend!"""
,25,43,4350,25,فَانتَقَمْنَا مِنْهُمْ ۖ فَانظُرْ كَيْفَ كَانَ عَاقِبَةُ الْمُكَذِّبِينَ,Az-Zukhruf-- الزخرف,Ornaments of Gold,public://sura_images/43.png,public://quran_images/43_25.png,"Dann übten WIR Vergeltung an ihnen. So siehe, wie das Anschließende der äußerst Lügenden war?!"
,25,43,4351,26,وَإِذْ قَالَ إِبْرَاهِيمُ لِأَبِيهِ وَقَوْمِهِ إِنَّنِي بَرَاءٌ مِّمَّا تَعْبُدُونَ,Az-Zukhruf-- الزخرف,Ornaments of Gold,public://sura_images/43.png,public://quran_images/43_26.png,"Und (erinnere daran), als Ibrahim zu seinem Vater und seinen Leuten sagte: ""Gewiß, ich sage mich los von dem, was ihr dient,"
,25,43,4352,27,إِلَّا الَّذِي فَطَرَنِي فَإِنَّهُ سَيَهْدِينِ,Az-Zukhruf-- الزخرف,Ornaments of Gold,public://sura_images/43.png,public://quran_images/43_27.png,"außer von Demjenigen, Der mich erschuf, denn ER wird mich rechtleiten."""
,25,43,4353,28,وَجَعَلَهَا كَلِمَةً بَاقِيَةً فِي عَقِبِهِ لَعَلَّهُمْ يَرْجِعُونَ,Az-Zukhruf-- الزخرف,Ornaments of Gold,public://sura_images/43.png,public://quran_images/43_28.png,"Und er machte es zu einem bleibenden Wort unter seinen Nachkommen, damit sie umkehren."
,25,43,4354,29,بَلْ مَتَّعْتُ هَٰؤُلَاءِ وَآبَاءَهُمْ حَتَّىٰ جَاءَهُمُ الْحَقُّ وَرَسُولٌ مُّبِينٌ,Az-Zukhruf-- الزخرف,Ornaments of Gold,public://sura_images/43.png,public://quran_images/43_29.png,"Nein, sondern ICH gewährte diesen und ihren Ahnen Verbrauchsgüter, bis zu ihnen die Wahrheit und ein deutlicher Gesandter kam."
,25,43,4355,30,وَلَمَّا جَاءَهُمُ الْحَقُّ قَالُوا هَٰذَا سِحْرٌ وَإِنَّا بِهِ كَافِرُونَ,Az-Zukhruf-- الزخرف,Ornaments of Gold,public://sura_images/43.png,public://quran_images/43_30.png,"Und als zu ihnen die Wahrheit kam, sagten sie: ""Dies ist Magie, und wir sind doch dem gegenüber äußerst kufr-betreibend."""
,25,43,4356,31,وَقَالُوا لَوْلَا نُزِّلَ هَٰذَا الْقُرْآنُ عَلَىٰ رَجُلٍ مِّنَ الْقَرْيَتَيْنِ عَظِيمٍ,Az-Zukhruf-- الزخرف,Ornaments of Gold,public://sura_images/43.png,public://quran_images/43_31.png,"Und sie sagten: ""Wäre dieser Quran doch einem erhabenen Mann aus den beiden Ortschaften hinabgesandt worden!"""
,25,43,4357,32,أَهُمْ يَقْسِمُونَ رَحْمَتَ رَبِّكَ ۚ نَحْنُ قَسَمْنَا بَيْنَهُم مَّعِيشَتَهُمْ فِي الْحَيَاةِ الدُّنْيَا ۚ وَرَفَعْنَا بَعْضَهُمْ فَوْقَ بَعْضٍ دَرَجَاتٍ لِّيَتَّخِذَ بَعْضُهُم بَعْضًا سُخْرِيًّا ۗ وَرَحْمَتُ رَبِّكَ خَيْرٌ مِّمَّا يَجْمَعُونَ,Az-Zukhruf-- الزخرف,Ornaments of Gold,public://sura_images/43.png,public://quran_images/43_32.png,"Sind sie etwa diejenigen, welche die Gnade deines HERRN verteilen?! WIR verteilten unter ihnen ihren Lebensunterhalt im diesseitigen Leben. Und WIR erhöhten die einen von ihnen über die anderen um Stellungen, damit die einen von ihnen die anderen zu Beschäftigten nehmen. Doch die Gnade deines HERRN ist besser als das, was sie anhäufen."
,25,43,4358,33,وَلَوْلَا أَن يَكُونَ النَّاسُ أُمَّةً وَاحِدَةً لَّجَعَلْنَا لِمَن يَكْفُرُ بِالرَّحْمَٰنِ لِبُيُوتِهِمْ سُقُفًا مِّن فِضَّةٍ وَمَعَارِجَ عَلَيْهَا يَظْهَرُونَ,Az-Zukhruf-- الزخرف,Ornaments of Gold,public://sura_images/43.png,public://quran_images/43_33.png,"Und würden dieMenschen nicht zu einer Umma (in Kufr) werden, hätten WIR bestimmt denjenigen, die Dem Allgnade Erweisenden gegenüber Kufr betreiben, für ihre Häuser Dächer aus Silber gemacht sowie Treppen, auf denen sie aufsteigen,"
,25,43,4359,34,وَلِبُيُوتِهِمْ أَبْوَابًا وَسُرُرًا عَلَيْهَا يَتَّكِئُونَ,Az-Zukhruf-- الزخرف,Ornaments of Gold,public://sura_images/43.png,public://quran_images/43_34.png,"sowie für ihre Häuser Tore und Liegen, auf denen sie sich anlehnen,"
,25,43,4360,35,وَزُخْرُفًا ۚ وَإِن كُلُّ ذَٰلِكَ لَمَّا مَتَاعُ الْحَيَاةِ الدُّنْيَا ۚ وَالْآخِرَةُ عِندَ رَبِّكَ لِلْمُتَّقِينَ,Az-Zukhruf-- الزخرف,Ornaments of Gold,public://sura_images/43.png,public://quran_images/43_35.png,sowie Zierschmuck. Und dies alles ist nur das Verbrauchsgut des diesseitigen Lebens. Doch das Jenseits bei deinem HERRN gilt den Muttaqi.
,25,43,4361,36,وَمَن يَعْشُ عَن ذِكْرِ الرَّحْمَٰنِ نُقَيِّضْ لَهُ شَيْطَانًا فَهُوَ لَهُ قَرِينٌ,Az-Zukhruf-- الزخرف,Ornaments of Gold,public://sura_images/43.png,public://quran_images/43_36.png,"Und wer die Ermahnung Des Allgnade Erweisenden ignoriert, für den bestimmen WIR einen Satan, so ist er für ihn ein Begleiter."
,25,43,4362,37,وَإِنَّهُمْ لَيَصُدُّونَهُمْ عَنِ السَّبِيلِ وَيَحْسَبُونَ أَنَّهُم مُّهْتَدُونَ,Az-Zukhruf-- الزخرف,Ornaments of Gold,public://sura_images/43.png,public://quran_images/43_37.png,"Und gewiß, sie halten sie vom wahren Weg ab und denken, daß sie Rechtgeleitete sind."
,25,43,4363,38,حَتَّىٰ إِذَا جَاءَنَا قَالَ يَا لَيْتَ بَيْنِي وَبَيْنَكَ بُعْدَ الْمَشْرِقَيْنِ فَبِئْسَ الْقَرِينُ,Az-Zukhruf-- الزخرف,Ornaments of Gold,public://sura_images/43.png,public://quran_images/43_38.png,"Dann als er zu Uns kam, sagte er: ""Wäre zwischen mir und dir doch die Entfernung beider Sonnengänge. Also erbärmlich ist der Begleiter."""
,25,43,4364,39,وَلَن يَنفَعَكُمُ الْيَوْمَ إِذ ظَّلَمْتُمْ أَنَّكُمْ فِي الْعَذَابِ مُشْتَرِكُونَ,Az-Zukhruf-- الزخرف,Ornaments of Gold,public://sura_images/43.png,public://quran_images/43_39.png,"Und euch wird es heute nicht nützen, da ihr Unrecht begangen habt, daß ihr in der Peinigung Beteiligte seid."
,25,43,4365,40,أَفَأَنتَ تُسْمِعُ الصُّمَّ أَوْ تَهْدِي الْعُمْيَ وَمَن كَانَ فِي ضَلَالٍ مُّبِينٍ,Az-Zukhruf-- الزخرف,Ornaments of Gold,public://sura_images/43.png,public://quran_images/43_40.png,"Bist du etwa derjenige, der die Tauben hören läßt, oder gewährst du etwa den Blinden Leitung und denjenigen, die in einem weiten Irregehen sind?!"
,25,43,4366,41,فَإِمَّا نَذْهَبَنَّ بِكَ فَإِنَّا مِنْهُم مُّنتَقِمُونَ,Az-Zukhruf-- الزخرف,Ornaments of Gold,public://sura_images/43.png,public://quran_images/43_41.png,"Und entweder würden WIR dich weggehen lassen, dann werden WIR gewiß an ihnen Vergeltung üben,"
,25,43,4367,42,أَوْ نُرِيَنَّكَ الَّذِي وَعَدْنَاهُمْ فَإِنَّا عَلَيْهِم مُّقْتَدِرُونَ,Az-Zukhruf-- الزخرف,Ornaments of Gold,public://sura_images/43.png,public://quran_images/43_42.png,"oder WIR würden dir das zeigen, was WIR ihnen androhten, so sind WIR gewiß ihnen gegenüber allmächtig."
,25,43,4368,43,فَاسْتَمْسِكْ بِالَّذِي أُوحِيَ إِلَيْكَ ۖ إِنَّكَ عَلَىٰ صِرَاطٍ مُّسْتَقِيمٍ,Az-Zukhruf-- الزخرف,Ornaments of Gold,public://sura_images/43.png,public://quran_images/43_43.png,"So halte richtig fest an dem, was dir alsWahy zuteil wurde. Gewiß, du bist auf einem geradlinigen Weg."
,25,43,4369,44,وَإِنَّهُ لَذِكْرٌ لَّكَ وَلِقَوْمِكَ ۖ وَسَوْفَ تُسْأَلُونَ,Az-Zukhruf-- الزخرف,Ornaments of Gold,public://sura_images/43.png,public://quran_images/43_44.png,"Und gewiß, er ist eine Ehre für dich und für deine Leute. Und ihr werdet zur Rechenschaft gezogen."
,25,43,4370,45,وَاسْأَلْ مَنْ أَرْسَلْنَا مِن قَبْلِكَ مِن رُّسُلِنَا أَجَعَلْنَا مِن دُونِ الرَّحْمَٰنِ آلِهَةً يُعْبَدُونَ,Az-Zukhruf-- الزخرف,Ornaments of Gold,public://sura_images/43.png,public://quran_images/43_45.png,"Und frage diejenigen, die WIR vor dir von Unseren Gesandten entsandten: ""Machten WIR etwa anstelle von Dem Allgnade Erweisenden Gottheiten, denen gedient wurde?!"""
,25,43,4371,46,وَلَقَدْ أَرْسَلْنَا مُوسَىٰ بِآيَاتِنَا إِلَىٰ فِرْعَوْنَ وَمَلَئِهِ فَقَالَ إِنِّي رَسُولُ رَبِّ الْعَالَمِينَ,Az-Zukhruf-- الزخرف,Ornaments of Gold,public://sura_images/43.png,public://quran_images/43_46.png,"Und gewiß, bereits entsandten WIR Musa mit Unseren Ayat zu Pharao und seinen Entscheidungsträgern, dann sagte er: ""Gewiß, ich bin der Gesandte Des HERRN aller Schöpfung."""
,25,43,4372,47,فَلَمَّا جَاءَهُم بِآيَاتِنَا إِذَا هُم مِّنْهَا يَضْحَكُونَ,Az-Zukhruf-- الزخرف,Ornaments of Gold,public://sura_images/43.png,public://quran_images/43_47.png,"Und als er zu ihnen mit Unseren Ayat kam, sogleich lachten sie ihn aus."
,25,43,4373,48,وَمَا نُرِيهِم مِّنْ آيَةٍ إِلَّا هِيَ أَكْبَرُ مِنْ أُخْتِهَا ۖ وَأَخَذْنَاهُم بِالْعَذَابِ لَعَلَّهُمْ يَرْجِعُونَ,Az-Zukhruf-- الزخرف,Ornaments of Gold,public://sura_images/43.png,public://quran_images/43_48.png,"Und WIR zeigen ihnen nicht eine Aya außer daß sie noch größer als ihre Vorläuferin ist. Und WIR belangten sie mit der Peinigung, damit sie umkehren."
,25,43,4374,49,وَقَالُوا يَا أَيُّهَ السَّاحِرُ ادْعُ لَنَا رَبَّكَ بِمَا عَهِدَ عِندَكَ إِنَّنَا لَمُهْتَدُونَ,Az-Zukhruf-- الزخرف,Ornaments of Gold,public://sura_images/43.png,public://quran_images/43_49.png,"Und sie sagten: ""Du Magier! Richte Bittgebete an deinen HERRN mit dem, wozu ER dich verpflichtete, wir sind gewiß rechtgeleitet!"""
,25,43,4375,50,فَلَمَّا كَشَفْنَا عَنْهُمُ الْعَذَابَ إِذَا هُمْ يَنكُثُونَ,Az-Zukhruf-- الزخرف,Ornaments of Gold,public://sura_images/43.png,public://quran_images/43_50.png,"Und als WIR ihnen die Peinigung wegnahmen, da waren sie wortbrüchig."
,25,43,4376,51,وَنَادَىٰ فِرْعَوْنُ فِي قَوْمِهِ قَالَ يَا قَوْمِ أَلَيْسَ لِي مُلْكُ مِصْرَ وَهَٰذِهِ الْأَنْهَارُ تَجْرِي مِن تَحْتِي ۖ أَفَلَا تُبْصِرُونَ,Az-Zukhruf-- الزخرف,Ornaments of Gold,public://sura_images/43.png,public://quran_images/43_51.png,"Und Pharao rief unter seinen Leuten, er sagte: ""Meine Leute! Habe ich nicht die Herrschaft über Ägypten und diese Flüsse fließen da unter mir? Habt ihr etwa keinen Einblick?!"
,25,43,4377,52,أَمْ أَنَا خَيْرٌ مِّنْ هَٰذَا الَّذِي هُوَ مَهِينٌ وَلَا يَكَادُ يُبِينُ,Az-Zukhruf-- الزخرف,Ornaments of Gold,public://sura_images/43.png,public://quran_images/43_52.png,"Doch ich bin besser als dieser, der verachtet ist und beinahe nicht deutlich erklärt."
,25,43,4378,53,فَلَوْلَا أُلْقِيَ عَلَيْهِ أَسْوِرَةٌ مِّن ذَهَبٍ أَوْ جَاءَ مَعَهُ الْمَلَائِكَةُ مُقْتَرِنِينَ,Az-Zukhruf-- الزخرف,Ornaments of Gold,public://sura_images/43.png,public://quran_images/43_53.png,"Also würde doch ihm ein Armband aus Gold gegeben, oder kämen doch die Engel mit ihm einanderfolgend!"""
,25,43,4379,54,فَاسْتَخَفَّ قَوْمَهُ فَأَطَاعُوهُ ۚ إِنَّهُمْ كَانُوا قَوْمًا فَاسِقِينَ,Az-Zukhruf-- الزخرف,Ornaments of Gold,public://sura_images/43.png,public://quran_images/43_54.png,"So forderte er von seinen Leuten Unbesonnenheit, dann gehorchten sie ihm. Gewiß, sie waren fisqbetreibende Leute."
,25,43,4380,55,فَلَمَّا آسَفُونَا انتَقَمْنَا مِنْهُمْ فَأَغْرَقْنَاهُمْ أَجْمَعِينَ,Az-Zukhruf-- الزخرف,Ornaments of Gold,public://sura_images/43.png,public://quran_images/43_55.png,"Und als sie Unseren Zorn provozierten, übten WIR an ihnen Vergeltung, dann ließen WIR sie allesamt ertrinken."
,25,43,4381,56,فَجَعَلْنَاهُمْ سَلَفًا وَمَثَلًا لِّلْآخِرِينَ,Az-Zukhruf-- الزخرف,Ornaments of Gold,public://sura_images/43.png,public://quran_images/43_56.png,Dann machtenWIR sie zum Typus und zum Gleichnis für die anderen.
,25,43,4382,57,۞ وَلَمَّا ضُرِبَ ابْنُ مَرْيَمَ مَثَلًا إِذَا قَوْمُكَ مِنْهُ يَصِدُّونَ,Az-Zukhruf-- الزخرف,Ornaments of Gold,public://sura_images/43.png,public://quran_images/43_57.png,"Und als Ibnu-Maryam als Gleichnis geprägt wurde, sogleich brachen sie in schallendes Gelächter aus."
