Ayah Title,Tafseer_no,chapter_number,Ayahid,Ayah_number,content_ar,sura name,meaning,sura images,ayah_image,content_fa
,24,18,2168,28,وَاصْبِرْ نَفْسَكَ مَعَ الَّذِينَ يَدْعُونَ رَبَّهُم بِالْغَدَاةِ وَالْعَشِيِّ يُرِيدُونَ وَجْهَهُ ۖ وَلَا تَعْدُ عَيْنَاكَ عَنْهُمْ تُرِيدُ زِينَةَ الْحَيَاةِ الدُّنْيَا ۖ وَلَا تُطِعْ مَنْ أَغْفَلْنَا قَلْبَهُ عَن ذِكْرِنَا وَاتَّبَعَ هَوَاهُ وَكَانَ أَمْرُهُ فُرُطًا,Al-Kahf—الكهف,The cave,public://sura_images/18.png,public://quran_images/18_28.png,با کسانی که صبح و شام، پروردگارشان را می  خوانند در حالی که همواره خشنودی او را می  طلبند، خود را پایدار و شکیبا دار، و در طلب زینت و زیور زندگی دنیا دیدگانت [از التفات] به آنان [به سوی ثروتمندان] برنگردد، و از کسی که دلش را [به سبب کفر و طغیانش] از یاد خود غافل کرده ایم و از هوای نفسش پیروی کرده و کارش اسراف و زیاده روی است، اطاعت مکن.
,24,18,2169,29,وَقُلِ الْحَقُّ مِن رَّبِّكُمْ ۖ فَمَن شَاءَ فَلْيُؤْمِن وَمَن شَاءَ فَلْيَكْفُرْ ۚ إِنَّا أَعْتَدْنَا لِلظَّالِمِينَ نَارًا أَحَاطَ بِهِمْ سُرَادِقُهَا ۚ وَإِن يَسْتَغِيثُوا يُغَاثُوا بِمَاءٍ كَالْمُهْلِ يَشْوِي الْوُجُوهَ ۚ بِئْسَ الشَّرَابُ وَسَاءَتْ مُرْتَفَقًا,Al-Kahf—الكهف,The cave,public://sura_images/18.png,public://quran_images/18_29.png,و بگو: [سخن] حق [که قرآن است] فقط از سوی پروردگار شماست؛ پس هر که خواست ایمان بیاورد، و هر که خواست کافر شود، به یقین ما برای ستمکاران آتشی آماده کرده ایم که سراپرده هایش بر آنان احاطه دارد، و اگر [از شدت تشنگی] استغاثه کنند با آبی چون مس گداخته که چهره ها را بریان می  کند [به استغاثه آنان] جواب گویند، بد آشامیدنی و بد جایگاهی است.
,24,18,2170,30,إِنَّ الَّذِينَ آمَنُوا وَعَمِلُوا الصَّالِحَاتِ إِنَّا لَا نُضِيعُ أَجْرَ مَنْ أَحْسَنَ عَمَلًا,Al-Kahf—الكهف,The cave,public://sura_images/18.png,public://quran_images/18_30.png,مسلماً کسانی که ایمان آوردند و کارهای شایسته انجام دادند [پاداششان داده خواهد شد] زیرا ما پاداش کسانی را که کار نیکو کرده اند، تباه نمی  کنیم.
,24,18,2171,31,أُولَٰئِكَ لَهُمْ جَنَّاتُ عَدْنٍ تَجْرِي مِن تَحْتِهِمُ الْأَنْهَارُ يُحَلَّوْنَ فِيهَا مِنْ أَسَاوِرَ مِن ذَهَبٍ وَيَلْبَسُونَ ثِيَابًا خُضْرًا مِّن سُندُسٍ وَإِسْتَبْرَقٍ مُّتَّكِئِينَ فِيهَا عَلَى الْأَرَائِكِ ۚ نِعْمَ الثَّوَابُ وَحَسُنَتْ مُرْتَفَقًا,Al-Kahf—الكهف,The cave,public://sura_images/18.png,public://quran_images/18_31.png,برای آنان بهشت های جاودانی است که از زیرِ درختانِ [آن] نهرها جاری است، در حالی که در آنجا بر تخت ها تکیه دارند با دستبندهایی از طلا آراسته می  شوند، و جامه هایی سبز از دیبای نازک و سِتبر می  پوشند، چه پاداش خوبی و چه آسایش گاه نیکویی.
,24,18,2172,32,۞ وَاضْرِبْ لَهُم مَّثَلًا رَّجُلَيْنِ جَعَلْنَا لِأَحَدِهِمَا جَنَّتَيْنِ مِنْ أَعْنَابٍ وَحَفَفْنَاهُمَا بِنَخْلٍ وَجَعَلْنَا بَيْنَهُمَا زَرْعًا,Al-Kahf—الكهف,The cave,public://sura_images/18.png,public://quran_images/18_32.png,و برای مشرکان [که از معبودان باطل دم می  زنند و دل به دنیای فانی بسته اند] مَثَلی بزن: دو مرد را که به یکی از آنان دو باغ انگور دادیم و اطراف آن دو باغ را با درختان خرما پوشاندیم و فاصله میان آن دو باغ را کشتزاری قرار دادیم؛
,24,18,2173,33,كِلْتَا الْجَنَّتَيْنِ آتَتْ أُكُلَهَا وَلَمْ تَظْلِم مِّنْهُ شَيْئًا ۚ وَفَجَّرْنَا خِلَالَهُمَا نَهَرًا,Al-Kahf—الكهف,The cave,public://sura_images/18.png,public://quran_images/18_33.png,هر یک از این دو باغ میوه اش را می  داد و چیزی از آن میوه نمی  کاست، و میان آن دو باغ، نهری [پر آب] روان کردیم.
,24,18,2174,34,وَكَانَ لَهُ ثَمَرٌ فَقَالَ لِصَاحِبِهِ وَهُوَ يُحَاوِرُهُ أَنَا أَكْثَرُ مِنكَ مَالًا وَأَعَزُّ نَفَرًا,Al-Kahf—الكهف,The cave,public://sura_images/18.png,public://quran_images/18_34.png,و برای او میوه [فراوان] بود، پس [مغرورانه] به رفیقش در حالی که با او گفتگو می  کرد، گفت: من مال و ثروتم از تو بیشتر است و از جهت نَفَرات نیرومندترم.
,24,18,2175,35,وَدَخَلَ جَنَّتَهُ وَهُوَ ظَالِمٌ لِّنَفْسِهِ قَالَ مَا أَظُنُّ أَن تَبِيدَ هَٰذِهِ أَبَدًا,Al-Kahf—الكهف,The cave,public://sura_images/18.png,public://quran_images/18_35.png,و در حالی که [به سبب غرور و عصیان] بر خویشتن ستمکار بود، به باغش وارد شد [و] گفت: گمان نمی  برم که این باغ هرگز نابود شود؛
,24,18,2176,36,وَمَا أَظُنُّ السَّاعَةَ قَائِمَةً وَلَئِن رُّدِدتُّ إِلَىٰ رَبِّي لَأَجِدَنَّ خَيْرًا مِّنْهَا مُنقَلَبًا,Al-Kahf—الكهف,The cave,public://sura_images/18.png,public://quran_images/18_36.png,و گمان نمی  کنم که قیامت برپا شود، و اگر هم [بر فرض] به پروردگارم بازگردانده شوم، یقیناً در بازگشت، جایگاهی بهتر از این را خواهم یافت.
,24,18,2177,37,قَالَ لَهُ صَاحِبُهُ وَهُوَ يُحَاوِرُهُ أَكَفَرْتَ بِالَّذِي خَلَقَكَ مِن تُرَابٍ ثُمَّ مِن نُّطْفَةٍ ثُمَّ سَوَّاكَ رَجُلًا,Al-Kahf—الكهف,The cave,public://sura_images/18.png,public://quran_images/18_37.png,رفیقش در حالی که با او گفتگو می  کرد به او گفت: آیا به آنکه تو را از خاک سپس از نطفه آفرید، آن گاه تو را به صورت مردی درست و نیکو درآورد، کافر شده ای؟
,24,18,2178,38,لَّٰكِنَّا هُوَ اللَّهُ رَبِّي وَلَا أُشْرِكُ بِرَبِّي أَحَدًا,Al-Kahf—الكهف,The cave,public://sura_images/18.png,public://quran_images/18_38.png,من [اقرار قلبی دارم که] اوست خدا، پروردگار من و هیچ کس را با پروردگارم شریک نمی  گیرم؛
,24,18,2179,39,وَلَوْلَا إِذْ دَخَلْتَ جَنَّتَكَ قُلْتَ مَا شَاءَ اللَّهُ لَا قُوَّةَ إِلَّا بِاللَّهِ ۚ إِن تَرَنِ أَنَا أَقَلَّ مِنكَ مَالًا وَوَلَدًا,Al-Kahf—الكهف,The cave,public://sura_images/18.png,public://quran_images/18_39.png,و چرا وقتی به باغ خود، وارد شدی، نگفتی: آنچه خدا بخواهد [صورت می  پذیرد] و هیچ نیرویی جز به وسیله خدا نیست؛ اگر مرا از جهت ثروت و فرزند کمتر از خودت می  بینی.
,24,18,2180,40,فَعَسَىٰ رَبِّي أَن يُؤْتِيَنِ خَيْرًا مِّن جَنَّتِكَ وَيُرْسِلَ عَلَيْهَا حُسْبَانًا مِّنَ السَّمَاءِ فَتُصْبِحَ صَعِيدًا زَلَقًا,Al-Kahf—الكهف,The cave,public://sura_images/18.png,public://quran_images/18_40.png,امید است پروردگارم بهتر از باغ تو را به من عطا کند و از آسمان آسیبی دقیق و حساب شده بر باغ تو فرستد تا به صورت زمینی صاف و بی گیاه و لغزنده شود؛
,24,18,2181,41,أَوْ يُصْبِحَ مَاؤُهَا غَوْرًا فَلَن تَسْتَطِيعَ لَهُ طَلَبًا,Al-Kahf—الكهف,The cave,public://sura_images/18.png,public://quran_images/18_41.png,یا آب آن در زمین فرو رود که هرگز نتوانی آن را به دست آوری.
,24,18,2182,42,وَأُحِيطَ بِثَمَرِهِ فَأَصْبَحَ يُقَلِّبُ كَفَّيْهِ عَلَىٰ مَا أَنفَقَ فِيهَا وَهِيَ خَاوِيَةٌ عَلَىٰ عُرُوشِهَا وَيَقُولُ يَا لَيْتَنِي لَمْ أُشْرِكْ بِرَبِّي أَحَدًا,Al-Kahf—الكهف,The cave,public://sura_images/18.png,public://quran_images/18_42.png,[عاقبت آن مغرور مشرک، به عذاب خدا دچار شد] و تمام میوه هایش از بین رفت، پس در حالی که همه داربست ها فرو ریخته [و تاک ها روی آن بود] و در [حسرت] هزینه های [فراوانی که] متحمل شده بود، دو دستش را زیر و رو می  کرد، می  گفت: ای کاش من احدی را با پروردگارم شریک نگرفته بودم.
,24,18,2183,43,وَلَمْ تَكُن لَّهُ فِئَةٌ يَنصُرُونَهُ مِن دُونِ اللَّهِ وَمَا كَانَ مُنتَصِرًا,Al-Kahf—الكهف,The cave,public://sura_images/18.png,public://quran_images/18_43.png,و برایش گروهی نبود که او را در برابر خدا یاری دهند، و خودش هم قدرت نداشت که عذاب را از خود برطرف کند.
,24,18,2184,44,هُنَالِكَ الْوَلَايَةُ لِلَّهِ الْحَقِّ ۚ هُوَ خَيْرٌ ثَوَابًا وَخَيْرٌ عُقْبًا,Al-Kahf—الكهف,The cave,public://sura_images/18.png,public://quran_images/18_44.png,در آنجا [که گرفتاری از همه سو انسان را احاطه می  کند] یاری دادن ویژه خدای به حقّ است. او از جهت پاداش بهتر و از نظر تأمین کردن عاقبت نیکوتر است.
,24,18,2185,45,وَاضْرِبْ لَهُم مَّثَلَ الْحَيَاةِ الدُّنْيَا كَمَاءٍ أَنزَلْنَاهُ مِنَ السَّمَاءِ فَاخْتَلَطَ بِهِ نَبَاتُ الْأَرْضِ فَأَصْبَحَ هَشِيمًا تَذْرُوهُ الرِّيَاحُ ۗ وَكَانَ اللَّهُ عَلَىٰ كُلِّ شَيْءٍ مُّقْتَدِرًا,Al-Kahf—الكهف,The cave,public://sura_images/18.png,public://quran_images/18_45.png,و زندگی دنیا را برای آنان وصف کن که [در سرعت زوال و ناپایداری] مانند آبی است که آن را از آسمان نازل کنیم، پس گیاه زمین به وسیله آن [به طور انبوه و در هم پیچیده] بروید، [و طراوت و سرسبزی شگفت انگیزی پدید آورد] آن گاه [در مدتی کوتاه] خشک و ریز ریز شود که بادها آن را به هر سو پراکنده کنند؛ و خدا بر هر کاری تواناست.
,24,18,2186,46,الْمَالُ وَالْبَنُونَ زِينَةُ الْحَيَاةِ الدُّنْيَا ۖ وَالْبَاقِيَاتُ الصَّالِحَاتُ خَيْرٌ عِندَ رَبِّكَ ثَوَابًا وَخَيْرٌ أَمَلًا,Al-Kahf—الكهف,The cave,public://sura_images/18.png,public://quran_images/18_46.png,مال و فرزندان، آرایش و زیور زندگی دنیا هستند، ولی اعمال شایسته پایدار نزد پروردگارت از جهت پاداش بهتر و از لحاظ امید داشتن به آنها نیکوتر است.
