Ayah Title,Tafseer_no,chapter_number,Ayahid,Ayah_number,content_ar,sura name,meaning,sura images,ayah_image,content_es
,5,41,4246,28,ذَٰلِكَ جَزَاءُ أَعْدَاءِ اللَّهِ النَّارُ ۖ لَهُمْ فِيهَا دَارُ الْخُلْدِ ۖ جَزَاءً بِمَا كَانُوا بِآيَاتِنَا يَجْحَدُونَ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_28.png,"ésa es la retribución de los enemigos de Alá: el Fuego, en el que tendrán la Morada de la Eternidad, como retribución de haber negado Nuestros signos."
,5,41,4247,29,وَقَالَ الَّذِينَ كَفَرُوا رَبَّنَا أَرِنَا اللَّذَيْنِ أَضَلَّانَا مِنَ الْجِنِّ وَالْإِنسِ نَجْعَلْهُمَا تَحْتَ أَقْدَامِنَا لِيَكُونَا مِنَ الْأَسْفَلِينَ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_29.png,Los infieles dirán: «¡Señor! ¡Muéstranos a los genios y a los mortales que nos han extraviado y los pondremos bajo nuestros pies para que estén en lo más profundo!»
,5,41,4248,30,إِنَّ الَّذِينَ قَالُوا رَبُّنَا اللَّهُ ثُمَّ اسْتَقَامُوا تَتَنَزَّلُ عَلَيْهِمُ الْمَلَائِكَةُ أَلَّا تَخَافُوا وَلَا تَحْزَنُوا وَأَبْشِرُوا بِالْجَنَّةِ الَّتِي كُنتُمْ تُوعَدُونَ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_30.png,"A los que hayan dicho: «¡Nuestro Señor es Alá!» y se hayan portado correctamente, descenderán los ángeles: «¡No temáis ni estéis tristes! ¡Regocijaos, más bien, por el Jardín que se os había prometido!"
,5,41,4249,31,نَحْنُ أَوْلِيَاؤُكُمْ فِي الْحَيَاةِ الدُّنْيَا وَفِي الْآخِرَةِ ۖ وَلَكُمْ فِيهَا مَا تَشْتَهِي أَنفُسُكُمْ وَلَكُمْ فِيهَا مَا تَدَّعُونَ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_31.png,"Somos vuestros amigos en la vida de acá y en la otra. Tendréis allí todo cuanto vuestras almas deseen, todo cuanto pidáis,"
,5,41,4250,32,نُزُلًا مِّنْ غَفُورٍ رَّحِيمٍ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_32.png,"como alojamiento venido de Uno Que es indulgente, misericordioso»."
,5,41,4251,33,وَمَنْ أَحْسَنُ قَوْلًا مِّمَّن دَعَا إِلَى اللَّهِ وَعَمِلَ صَالِحًا وَقَالَ إِنَّنِي مِنَ الْمُسْلِمِينَ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_33.png,"¿Quién hay, pues, que hable mejor que quien llama a Alá, obra bien y dice: «Soy de los que se someten a Alá»?"
,5,41,4252,34,وَلَا تَسْتَوِي الْحَسَنَةُ وَلَا السَّيِّئَةُ ۚ ادْفَعْ بِالَّتِي هِيَ أَحْسَنُ فَإِذَا الَّذِي بَيْنَكَ وَبَيْنَهُ عَدَاوَةٌ كَأَنَّهُ وَلِيٌّ حَمِيمٌ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_34.png,No es igual obrar bien y obrar mal. ¡Repele con lo que sea mejor y he aquí que aquél de quien te separe la enemistad se convetirá en amigo ferviente!
,5,41,4253,35,وَمَا يُلَقَّاهَا إِلَّا الَّذِينَ صَبَرُوا وَمَا يُلَقَّاهَا إِلَّا ذُو حَظٍّ عَظِيمٍ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_35.png,"Esto sólo lo consiguen los pacientes, sólo lo consigue el de suerte extraordinaria."
,5,41,4254,36,وَإِمَّا يَنزَغَنَّكَ مِنَ الشَّيْطَانِ نَزْغٌ فَاسْتَعِذْ بِاللَّهِ ۖ إِنَّهُ هُوَ السَّمِيعُ الْعَلِيمُ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_36.png,"Si el Demonio te incita al mal, busca refugio en Alá. Él es Quien todo lo oye, Quien todo lo sabe."
,5,41,4255,37,وَمِنْ آيَاتِهِ اللَّيْلُ وَالنَّهَارُ وَالشَّمْسُ وَالْقَمَرُ ۚ لَا تَسْجُدُوا لِلشَّمْسِ وَلَا لِلْقَمَرِ وَاسْجُدُوا لِلَّهِ الَّذِي خَلَقَهُنَّ إِن كُنتُمْ إِيَّاهُ تَعْبُدُونَ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_37.png,"Entre Sus signos figuran la noche el día, el sol y la luna. ¡No os prosternéis ante el sol ni ante la luna! ¡Prosternaos ante Alá, Que los ha creado! Si es a Él a Quien servís..."
,5,41,4256,38,فَإِنِ اسْتَكْبَرُوا فَالَّذِينَ عِندَ رَبِّكَ يُسَبِّحُونَ لَهُ بِاللَّيْلِ وَالنَّهَارِ وَهُمْ لَا يَسْأَمُونَ ۩,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_38.png,"Si se muestran altivos, en cambio, quienes están junto a tu Señor Le glorifican, incansables, noche y día."
,5,41,4257,39,وَمِنْ آيَاتِهِ أَنَّكَ تَرَى الْأَرْضَ خَاشِعَةً فَإِذَا أَنزَلْنَا عَلَيْهَا الْمَاءَ اهْتَزَّتْ وَرَبَتْ ۚ إِنَّ الَّذِي أَحْيَاهَا لَمُحْيِي الْمَوْتَىٰ ۚ إِنَّهُ عَلَىٰ كُلِّ شَيْءٍ قَدِيرٌ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_39.png,"Ves entre Sus signos que la tierra está seca. Luego, se reanima y reverdece cuando hacemos llover sobre ella. En verdad, Quien la vivifica puede también, vivificar a los muertos. Es omnipotente."
,5,41,4258,40,إِنَّ الَّذِينَ يُلْحِدُونَ فِي آيَاتِنَا لَا يَخْفَوْنَ عَلَيْنَا ۗ أَفَمَن يُلْقَىٰ فِي النَّارِ خَيْرٌ أَم مَّن يَأْتِي آمِنًا يَوْمَ الْقِيَامَةِ ۚ اعْمَلُوا مَا شِئْتُمْ ۖ إِنَّهُ بِمَا تَعْمَلُونَ بَصِيرٌ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_40.png,Los que niegan Nuestros signos no pueden ocultarse a Nosotros. Qué es mejor: ¿ser arrojado al Fuego o venir en seguridad: el día de la Resurrección? ¡Haced lo que queráis! Él ve bien lo que hacéis.
,5,41,4259,41,إِنَّ الَّذِينَ كَفَرُوا بِالذِّكْرِ لَمَّا جَاءَهُمْ ۖ وَإِنَّهُ لَكِتَابٌ عَزِيزٌ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_41.png,"Los que no creen en la Amonestación cuando ésta viene a ellos... Y eso que es una Escritura excelente,"
,5,41,4260,42,لَّا يَأْتِيهِ الْبَاطِلُ مِن بَيْنِ يَدَيْهِ وَلَا مِنْ خَلْفِهِ ۖ تَنزِيلٌ مِّنْ حَكِيمٍ حَمِيدٍ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_42.png,"completamente inaccesible a lo falso, revelación procedente de uno Que es sabio, digno de alabanza."
,5,41,4261,43,مَّا يُقَالُ لَكَ إِلَّا مَا قَدْ قِيلَ لِلرُّسُلِ مِن قَبْلِكَ ۚ إِنَّ رَبَّكَ لَذُو مَغْفِرَةٍ وَذُو عِقَابٍ أَلِيمٍ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_43.png,"No se te dice sino lo que ya se dijo a los enviados que te precedieron: que tu Señor está dispuesto a perdonar, pero también a castigar dolorosamente."
,5,41,4262,44,وَلَوْ جَعَلْنَاهُ قُرْآنًا أَعْجَمِيًّا لَّقَالُوا لَوْلَا فُصِّلَتْ آيَاتُهُ ۖ أَأَعْجَمِيٌّ وَعَرَبِيٌّ ۗ قُلْ هُوَ لِلَّذِينَ آمَنُوا هُدًى وَشِفَاءٌ ۖ وَالَّذِينَ لَا يُؤْمِنُونَ فِي آذَانِهِمْ وَقْرٌ وَهُوَ عَلَيْهِمْ عَمًى ۚ أُولَٰئِكَ يُنَادَوْنَ مِن مَّكَانٍ بَعِيدٍ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_44.png,"Si hubiéramos hecho de ella un Corán no árabe, habrían dicho: «¿Por qué no se han explicado detalladamente sus aleyas? ¿No árabe y árabe?» Di: «Es dirección y curación para quienes creen. Quienes, en cambio, no creen son duros de oído y, ante él, padecen ceguera. Es como si se les llamara desde lejos»."
,5,41,4263,45,وَلَقَدْ آتَيْنَا مُوسَى الْكِتَابَ فَاخْتُلِفَ فِيهِ ۗ وَلَوْلَا كَلِمَةٌ سَبَقَتْ مِن رَّبِّكَ لَقُضِيَ بَيْنَهُمْ ۚ وَإِنَّهُمْ لَفِي شَكٍّ مِّنْهُ مُرِيبٍ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_45.png,"Ya dimos a Moisés la Escritura. Y discreparon acerca de ella. Y, si no llega a ser por una palabra previa de tu Señor, se habría decidido entre ellos. Dudan seriamente de ella."
,5,41,4264,46,مَّنْ عَمِلَ صَالِحًا فَلِنَفْسِهِ ۖ وَمَنْ أَسَاءَ فَعَلَيْهَا ۗ وَمَا رَبُّكَ بِظَلَّامٍ لِّلْعَبِيدِ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_46.png,"Quien obra bien, lo hace en su propio provecho. Y quien obra mal, lo hace en detrimento propio. Tu Señor no es injusto con Sus siervos."
,5,41,4265,47,۞ إِلَيْهِ يُرَدُّ عِلْمُ السَّاعَةِ ۚ وَمَا تَخْرُجُ مِن ثَمَرَاتٍ مِّنْ أَكْمَامِهَا وَمَا تَحْمِلُ مِنْ أُنثَىٰ وَلَا تَضَعُ إِلَّا بِعِلْمِهِ ۚ وَيَوْمَ يُنَادِيهِمْ أَيْنَ شُرَكَائِي قَالُوا آذَنَّاكَ مَا مِنَّا مِن شَهِيدٍ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_47.png,"A Él se le remite el conocimiento de la Hora. Ningún fruto deja su cubierta, ninguna hembra concibe o pare sin que Él lo sepa. Cuando Él les llame: «¿Dónde están Mis asociados?». dirán: «Te aseguramos que ninguno de nosotros los ha visto»."
,5,41,4266,48,وَضَلَّ عَنْهُم مَّا كَانُوا يَدْعُونَ مِن قَبْلُ ۖ وَظَنُّوا مَا لَهُم مِّن مَّحِيصٍ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_48.png,Lo que antes invocaban les abandonará. Creerán no tener escape.
,5,41,4267,49,لَّا يَسْأَمُ الْإِنسَانُ مِن دُعَاءِ الْخَيْرِ وَإِن مَّسَّهُ الشَّرُّ فَيَئُوسٌ قَنُوطٌ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_49.png,"No se cansa el hombre de pedir el bien, pero, si sufre un mal, se desanima, se desespera."
,5,41,4268,50,وَلَئِنْ أَذَقْنَاهُ رَحْمَةً مِّنَّا مِن بَعْدِ ضَرَّاءَ مَسَّتْهُ لَيَقُولَنَّ هَٰذَا لِي وَمَا أَظُنُّ السَّاعَةَ قَائِمَةً وَلَئِن رُّجِعْتُ إِلَىٰ رَبِّي إِنَّ لِي عِندَهُ لَلْحُسْنَىٰ ۚ فَلَنُنَبِّئَنَّ الَّذِينَ كَفَرُوا بِمَا عَمِلُوا وَلَنُذِيقَنَّهُم مِّنْ عَذَابٍ غَلِيظٍ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_50.png,"Si le hacemos gustar una misericordia venida de Nosotros, luego de haber sufrido una desgracia, dirá de seguro: «Esto es algo que se me debe. Y no creo que ocurra la Hora. Pero, si se me devolviera a mi Señor, tendría junto a Él lo mejor». Ya informaremos a los infieles, sí, de lo que hacían y les haremos gustar, sí, un duro castigo."
,5,41,4269,51,وَإِذَا أَنْعَمْنَا عَلَى الْإِنسَانِ أَعْرَضَ وَنَأَىٰ بِجَانِبِهِ وَإِذَا مَسَّهُ الشَّرُّ فَذُو دُعَاءٍ عَرِيضٍ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_51.png,"Cuando agraciamos al hombre, éste se desvía y se aleja. Pero, si sufre un mal, no para de invocar."
,5,41,4270,52,قُلْ أَرَأَيْتُمْ إِن كَانَ مِنْ عِندِ اللَّهِ ثُمَّ كَفَرْتُم بِهِ مَنْ أَضَلُّ مِمَّنْ هُوَ فِي شِقَاقٍ بَعِيدٍ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_52.png,"Di: «¿Qué os parece? Si procede de Alá y vosotros, luego, no creéis en él, ¿hay alguien que esté más extraviado que quien se opone tan marcadamente?»"
,5,41,4271,53,سَنُرِيهِمْ آيَاتِنَا فِي الْآفَاقِ وَفِي أَنفُسِهِمْ حَتَّىٰ يَتَبَيَّنَ لَهُمْ أَنَّهُ الْحَقُّ ۗ أَوَلَمْ يَكْفِ بِرَبِّكَ أَنَّهُ عَلَىٰ كُلِّ شَيْءٍ شَهِيدٌ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_53.png,Les mostraremos Nuestros signos fuera y dentro de sí mismos hasta que vean claramente que es la Verdad. ¿Es que no basta que tu Señor sea testigo de todo?
,5,41,4272,54,أَلَا إِنَّهُمْ فِي مِرْيَةٍ مِّن لِّقَاءِ رَبِّهِمْ ۗ أَلَا إِنَّهُ بِكُلِّ شَيْءٍ مُّحِيطٌ,Fussilat—فصلت,Explained in detail,public://sura_images/41.png,public://quran_images/41_54.png,Pues ¿no dudan del encuentro de su Señor? Pues ¿no lo abarca Él todo?
,5,42,4273,1,بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ حم,Ash-Shura—الشورى,"Council, Consultation",public://sura_images/42.png,public://quran_images/42_1.png,hm.
,5,42,4274,2,عسق,Ash-Shura—الشورى,"Council, Consultation",public://sura_images/42.png,public://quran_images/42_2.png,'sq.
,5,42,4275,3,كَذَٰلِكَ يُوحِي إِلَيْكَ وَإِلَى الَّذِينَ مِن قَبْلِكَ اللَّهُ الْعَزِيزُ الْحَكِيمُ,Ash-Shura—الشورى,"Council, Consultation",public://sura_images/42.png,public://quran_images/42_3.png,"Así es como Alá, el Poderoso, el Sabio, hace una revelación, a ti y a quienes fueron antes de ti."
,5,42,4276,4,لَهُ مَا فِي السَّمَاوَاتِ وَمَا فِي الْأَرْضِ ۖ وَهُوَ الْعَلِيُّ الْعَظِيمُ,Ash-Shura—الشورى,"Council, Consultation",public://sura_images/42.png,public://quran_images/42_4.png,"Suyo es lo que está en los cielos y en la tierra. Él es el Altísimo, el Grandioso."
,5,42,4277,5,تَكَادُ السَّمَاوَاتُ يَتَفَطَّرْنَ مِن فَوْقِهِنَّ ۚ وَالْمَلَائِكَةُ يُسَبِّحُونَ بِحَمْدِ رَبِّهِمْ وَيَسْتَغْفِرُونَ لِمَن فِي الْأَرْضِ ۗ أَلَا إِنَّ اللَّهَ هُوَ الْغَفُورُ الرَّحِيمُ,Ash-Shura—الشورى,"Council, Consultation",public://sura_images/42.png,public://quran_images/42_5.png,"Casi se hienden los cielos allí arriba al celebrar los ángeles las alabanzas de su Señor y pedir Su perdón en favor de los que están en la tierra. ¿No es Alá el Indulgente, el Misericordioso?"
,5,42,4278,6,وَالَّذِينَ اتَّخَذُوا مِن دُونِهِ أَوْلِيَاءَ اللَّهُ حَفِيظٌ عَلَيْهِمْ وَمَا أَنتَ عَلَيْهِم بِوَكِيلٍ,Ash-Shura—الشورى,"Council, Consultation",public://sura_images/42.png,public://quran_images/42_6.png,"A los que han tomado amigos en lugar de tomarle a Él, Alá les vigila. Tú no eres su protector."
